SPECIES	TYPE	FEATURE	SCAFFOLD	START	END	GID	SUM	WINDOW	PROP
Ar	BUSCO	TEs	ARIC00002	1515327	1540327	EOG093702AT:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00274	120856	145856	EOG093702AT:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00274	86574	111574	EOG093702AT:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00197	183585	208585	EOG093702DP:Duplicated	46	25000	0.00184
Ar	BUSCO	TEs	ARIC00197	211841	236841	EOG093702DP:Duplicated	179	25000	0.00716
Ar	BUSCO	TEs	ARIC00288	119261	144261	EOG093702DP:Duplicated	164	25000	0.00656
Ar	BUSCO	TEs	ARIC00288	148438	167053	EOG093702DP:Duplicated	0	18615	0
Ar	BUSCO	TEs	ARIC00004	800687	825687	EOG093702MJ:Duplicated	160	25000	0.0064
Ar	BUSCO	TEs	ARIC00004	835199	860199	EOG093702MJ:Duplicated	297	25000	0.01188
Ar	BUSCO	TEs	ARIC00029	322136	347136	EOG093702MJ:Duplicated	66	25000	0.00264
Ar	BUSCO	TEs	ARIC00029	356680	381680	EOG093702MJ:Duplicated	36	25000	0.00144
Ar	BUSCO	TEs	ARIC00024	223270	248270	EOG093702PE:Duplicated	96	25000	0.00384
Ar	BUSCO	TEs	ARIC00024	263217	288217	EOG093702PE:Duplicated	77	25000	0.00308
Ar	BUSCO	TEs	ARIC00062	225026	250026	EOG093702PE:Duplicated	97	25000	0.00388
Ar	BUSCO	TEs	ARIC00062	255934	280934	EOG093702PE:Duplicated	46	25000	0.00184
Ar	BUSCO	TEs	ARIC00057	438167	463167	EOG0937033T:Duplicated	77	25000	0.00308
Ar	BUSCO	TEs	ARIC00057	470759	495759	EOG0937033T:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00088	373985	398985	EOG0937033T:Duplicated	77	25000	0.00308
Ar	BUSCO	TEs	ARIC00088	407306	432306	EOG0937033T:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00108	12676	37676	EOG0937033T:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00108	43411	68411	EOG0937033T:Duplicated	66	25000	0.00264
Ar	BUSCO	TEs	ARIC00064	399557	424557	EOG0937036L:Complete	35	25000	0.0014
Ar	BUSCO	TEs	ARIC00064	432253	457253	EOG0937036L:Complete	0	25000	0
Ar	BUSCO	TEs	ARIC00007	685876	710876	EOG093703C8:Complete	83	25000	0.00332
Ar	BUSCO	TEs	ARIC00007	719496	744496	EOG093703C8:Complete	83	25000	0.00332
Ar	BUSCO	TEs	ARIC00433	0	11477	EOG093703DY:Complete	90	11477	0.00784177049751677
Ar	BUSCO	TEs	ARIC00433	16443	41443	EOG093703DY:Complete	151	25000	0.00604
Ar	BUSCO	TEs	ARIC00024	55875	80875	EOG093703N5:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00024	82739	107739	EOG093703N5:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00062	54273	79273	EOG093703N5:Duplicated	78	25000	0.00312
Ar	BUSCO	TEs	ARIC00062	81137	106137	EOG093703N5:Duplicated	139	25000	0.00556
Ar	BUSCO	TEs	ARIC00107	108003	133003	EOG093703W1:Fragmented	115	25000	0.0046
Ar	BUSCO	TEs	ARIC00107	141702	166702	EOG093703W1:Fragmented	0	25000	0
Ar	BUSCO	TEs	ARIC00453	0	14320	EOG093703WD:Complete	0	14320	0
Ar	BUSCO	TEs	ARIC00453	17471	42471	EOG093703WD:Complete	0	25000	0
Ar	BUSCO	TEs	ARIC00058	16849	41849	EOG093703YA:Duplicated	47	25000	0.00188
Ar	BUSCO	TEs	ARIC00058	48908	73908	EOG093703YA:Duplicated	120	25000	0.0048
Ar	BUSCO	TEs	ARIC00154	108831	133831	EOG093703YA:Duplicated	120	25000	0.0048
Ar	BUSCO	TEs	ARIC00154	77636	102636	EOG093703YA:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00379	59115	84115	EOG093703YA:Duplicated	44	25000	0.00176
Ar	BUSCO	TEs	ARIC00379	90359	115359	EOG093703YA:Duplicated	186	25000	0.00744
Ar	BUSCO	TEs	ARIC00048	320790	345790	EOG0937049Y:Complete	0	25000	0
Ar	BUSCO	TEs	ARIC00048	352994	377994	EOG0937049Y:Complete	0	25000	0
Ar	BUSCO	TEs	ARIC00017	333111	358111	EOG093704GD:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00017	360559	385559	EOG093704GD:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00050	276332	301332	EOG093704GD:Duplicated	54	25000	0.00216
Ar	BUSCO	TEs	ARIC00050	303732	328732	EOG093704GD:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00001	848817	873817	EOG093704HC:Duplicated	40	25000	0.0016
Ar	BUSCO	TEs	ARIC00001	882251	907251	EOG093704HC:Duplicated	349	25000	0.01396
Ar	BUSCO	TEs	ARIC00031	589954	614954	EOG093704HC:Duplicated	303	25000	0.01212
Ar	BUSCO	TEs	ARIC00031	624888	649888	EOG093704HC:Duplicated	318	25000	0.01272
Ar	BUSCO	TEs	ARIC00221	131358	156358	EOG093704HC:Duplicated	113	25000	0.00452
Ar	BUSCO	TEs	ARIC00221	164777	189777	EOG093704HC:Duplicated	161	25000	0.00644
Ar	BUSCO	TEs	ARIC00057	189175	214175	EOG093704J7:Duplicated	94	25000	0.00376
Ar	BUSCO	TEs	ARIC00057	221165	246165	EOG093704J7:Duplicated	107	25000	0.00428
Ar	BUSCO	TEs	ARIC00088	126057	151057	EOG093704J7:Duplicated	97	25000	0.00388
Ar	BUSCO	TEs	ARIC00088	156217	181217	EOG093704J7:Duplicated	378	25000	0.01512
Ar	BUSCO	TEs	ARIC00035	508996	533996	EOG093704Q0:Complete	1303	25000	0.05212
Ar	BUSCO	TEs	ARIC00035	537840	562840	EOG093704Q0:Complete	59	25000	0.00236
Ar	BUSCO	TEs	ARIC00021	37764	62764	EOG093704UY:Duplicated	168	25000	0.00672
Ar	BUSCO	TEs	ARIC00021	70558	95558	EOG093704UY:Duplicated	129	25000	0.00516
Ar	BUSCO	TEs	ARIC00156	179858	204858	EOG093704UY:Duplicated	363	25000	0.01452
Ar	BUSCO	TEs	ARIC00156	207682	232682	EOG093704UY:Duplicated	63	25000	0.00252
Ar	BUSCO	TEs	ARIC00084	320053	345053	EOG0937050C:Complete	47	25000	0.00188
Ar	BUSCO	TEs	ARIC00084	349567	374567	EOG0937050C:Complete	52	25000	0.00208
Ar	BUSCO	TEs	ARIC00026	406899	431899	EOG093705DM:Duplicated	113	25000	0.00452
Ar	BUSCO	TEs	ARIC00026	435268	460268	EOG093705DM:Duplicated	199	25000	0.00796
Ar	BUSCO	TEs	ARIC00089	386696	411696	EOG093705DM:Duplicated	42	25000	0.00168
Ar	BUSCO	TEs	ARIC00089	416490	440314	EOG093705DM:Duplicated	241	23824	0.0101158495634654
Ar	BUSCO	TEs	ARIC00234	118709	143709	EOG093705DM:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00234	88770	113770	EOG093705DM:Duplicated	38	25000	0.00152
Ar	BUSCO	TEs	ARIC00458	6025	31025	EOG093705E5:Duplicated	263	25000	0.01052
Ar	BUSCO	TEs	ARIC00620	5795	30795	EOG093705E5:Duplicated	127	25000	0.00508
Ar	BUSCO	TEs	ARIC00056	31899	56899	EOG093705EY:Duplicated	99	25000	0.00396
Ar	BUSCO	TEs	ARIC00056	63688	88688	EOG093705EY:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00081	0	21338	EOG093705EY:Duplicated	78	21338	0.00365545037023151
Ar	BUSCO	TEs	ARIC00081	27297	52297	EOG093705EY:Duplicated	83	25000	0.00332
Ar	BUSCO	TEs	ARIC00068	106504	131504	EOG093705KN:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00068	135227	160227	EOG093705KN:Duplicated	106	25000	0.00424
Ar	BUSCO	TEs	ARIC00093	178493	203493	EOG093705KN:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00093	211194	236194	EOG093705KN:Duplicated	42	25000	0.00168
Ar	BUSCO	TEs	ARIC00209	108580	133580	EOG093705U4:Duplicated	38	25000	0.00152
Ar	BUSCO	TEs	ARIC00209	79366	104366	EOG093705U4:Duplicated	46	25000	0.00184
Ar	BUSCO	TEs	ARIC00298	17162	42162	EOG093705U4:Duplicated	135	25000	0.0054
Ar	BUSCO	TEs	ARIC00298	51806	76806	EOG093705U4:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00393	14555	39555	EOG093705U4:Duplicated	191	25000	0.00764
Ar	BUSCO	TEs	ARIC00393	49609	74609	EOG093705U4:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00187	210391	235391	EOG093705VV:Duplicated	178	25000	0.00712
Ar	BUSCO	TEs	ARIC00187	242241	257477	EOG093705VV:Duplicated	76	15236	0.00498818587555789
Ar	BUSCO	TEs	ARIC00583	20105	45105	EOG093705VV:Duplicated	206	25000	0.00824
Ar	BUSCO	TEs	ARIC00583	51929	67045	EOG093705VV:Duplicated	146	15116	0.00965863985181265
Ar	BUSCO	TEs	ARIC00021	309028	334028	EOG093705YA:Duplicated	201	25000	0.00804
Ar	BUSCO	TEs	ARIC00021	338230	363230	EOG093705YA:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00091	0	24932	EOG093705YA:Duplicated	66	24932	0.00264720038504733
Ar	BUSCO	TEs	ARIC00091	27954	52954	EOG093705YA:Duplicated	88	25000	0.00352
Ar	BUSCO	TEs	ARIC00693	17291	42291	EOG093705YE:Complete	401	25000	0.01604
Ar	BUSCO	TEs	ARIC00006	417852	442852	EOG093705Z6:Duplicated	284	25000	0.01136
Ar	BUSCO	TEs	ARIC00006	445976	470976	EOG093705Z6:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00491	13369	38369	EOG093705Z6:Duplicated	79	25000	0.00316
Ar	BUSCO	TEs	ARIC00491	45052	70052	EOG093705Z6:Duplicated	284	25000	0.01136
Ar	BUSCO	TEs	ARIC00014	171303	196303	EOG0937060I:Duplicated	78	25000	0.00312
Ar	BUSCO	TEs	ARIC00014	203343	228343	EOG0937060I:Duplicated	123	25000	0.00492
Ar	BUSCO	TEs	ARIC00278	123279	148279	EOG0937060I:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00278	155447	174478	EOG0937060I:Duplicated	0	19031	0
Ar	BUSCO	TEs	ARIC00098	306213	331213	EOG0937066G:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00098	337600	362600	EOG0937066G:Duplicated	52	25000	0.00208
Ar	BUSCO	TEs	ARIC00157	126943	151943	EOG0937066G:Duplicated	134	25000	0.00536
Ar	BUSCO	TEs	ARIC00157	96448	121448	EOG0937066G:Duplicated	78	25000	0.00312
Ar	BUSCO	TEs	ARIC00296	113443	138443	EOG0937066G:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00296	143574	161890	EOG0937066G:Duplicated	114	18316	0.00622406639004149
Ar	BUSCO	TEs	ARIC00001	1207127	1232127	EOG0937068H:Duplicated	40	25000	0.0016
Ar	BUSCO	TEs	ARIC00001	1236434	1261434	EOG0937068H:Duplicated	327	25000	0.01308
Ar	BUSCO	TEs	ARIC00149	105921	130921	EOG0937068H:Duplicated	61	25000	0.00244
Ar	BUSCO	TEs	ARIC00149	77203	102203	EOG0937068H:Duplicated	661	25000	0.02644
Ar	BUSCO	TEs	ARIC00002	1179299	1204299	EOG093706PM:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00002	1211424	1236424	EOG093706PM:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00094	205272	230272	EOG093706PM:Duplicated	103	25000	0.00412
Ar	BUSCO	TEs	ARIC00094	237373	262373	EOG093706PM:Duplicated	166	25000	0.00664
Ar	BUSCO	TEs	ARIC00201	131010	156010	EOG093706RN:Duplicated	85	25000	0.0034
Ar	BUSCO	TEs	ARIC00201	158980	183980	EOG093706RN:Duplicated	120	25000	0.0048
Ar	BUSCO	TEs	ARIC00462	58573	83573	EOG093706RN:Duplicated	125	25000	0.005
Ar	BUSCO	TEs	ARIC00462	87798	93530	EOG093706RN:Duplicated	0	5732	0
Ar	BUSCO	TEs	ARIC00267	41369	66369	EOG093706X0:Duplicated	57	25000	0.00228
Ar	BUSCO	TEs	ARIC00267	71683	96683	EOG093706X0:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00366	21810	46810	EOG093706X0:Duplicated	817	25000	0.03268
Ar	BUSCO	TEs	ARIC00366	53370	78370	EOG093706X0:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00064	195654	220654	EOG09370762:Duplicated	47	25000	0.00188
Ar	BUSCO	TEs	ARIC00064	223517	248517	EOG09370762:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00146	179947	204947	EOG09370762:Duplicated	112	25000	0.00448
Ar	BUSCO	TEs	ARIC00146	211242	236242	EOG09370762:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00255	35931	60931	EOG09370762:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00255	65244	90244	EOG09370762:Duplicated	51	25000	0.00204
Ar	BUSCO	TEs	ARIC00023	118432	143432	EOG093707B7:Duplicated	74	25000	0.00296
Ar	BUSCO	TEs	ARIC00023	86762	111762	EOG093707B7:Duplicated	45	25000	0.0018
Ar	BUSCO	TEs	ARIC00216	37429	62429	EOG093707B7:Duplicated	270	25000	0.0108
Ar	BUSCO	TEs	ARIC00216	70133	95133	EOG093707B7:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00084	127269	152269	EOG093707HK:Duplicated	401	25000	0.01604
Ar	BUSCO	TEs	ARIC00084	159579	184579	EOG093707HK:Duplicated	434	25000	0.01736
Ar	BUSCO	TEs	ARIC00117	192744	217744	EOG093707HK:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00117	228430	253430	EOG093707HK:Duplicated	103	25000	0.00412
Ar	BUSCO	TEs	ARIC00092	242892	267892	EOG093707LO:Duplicated	20799	25000	0.83196
Ar	BUSCO	TEs	ARIC00092	276925	301925	EOG093707LO:Duplicated	43	25000	0.00172
Ar	BUSCO	TEs	ARIC00137	257558	282558	EOG093707LO:Duplicated	45	25000	0.0018
Ar	BUSCO	TEs	ARIC00137	293715	318715	EOG093707LO:Duplicated	20586	25000	0.82344
Ar	BUSCO	TEs	ARIC00038	232416	257416	EOG093707RF:Duplicated	110	25000	0.0044
Ar	BUSCO	TEs	ARIC00038	265019	290019	EOG093707RF:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00124	149171	174171	EOG093707RF:Duplicated	64	25000	0.00256
Ar	BUSCO	TEs	ARIC00124	181026	206026	EOG093707RF:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00120	105468	130468	EOG093707VN:Duplicated	394	25000	0.01576
Ar	BUSCO	TEs	ARIC00120	137444	162444	EOG093707VN:Duplicated	41	25000	0.00164
Ar	BUSCO	TEs	ARIC00253	114404	139404	EOG093707VN:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00253	148336	173336	EOG093707VN:Duplicated	59	25000	0.00236
Ar	BUSCO	TEs	ARIC00001	1252310	1277310	EOG093707VQ:Duplicated	1508	25000	0.06032
Ar	BUSCO	TEs	ARIC00001	1281182	1306182	EOG093707VQ:Duplicated	124	25000	0.00496
Ar	BUSCO	TEs	ARIC00020	481553	506553	EOG093707VQ:Duplicated	268	25000	0.01072
Ar	BUSCO	TEs	ARIC00020	514637	539637	EOG093707VQ:Duplicated	647	25000	0.02588
Ar	BUSCO	TEs	ARIC00259	132249	157249	EOG093707VQ:Duplicated	338	25000	0.01352
Ar	BUSCO	TEs	ARIC00259	165297	187585	EOG093707VQ:Duplicated	913	22288	0.0409637473079684
Ar	BUSCO	TEs	ARIC00629	35911	59913	EOG0937084T:Complete	51	24002	0.00212482293142238
Ar	BUSCO	TEs	ARIC00629	4797	29797	EOG0937084T:Complete	14119	25000	0.56476
Ar	BUSCO	TEs	ARIC00071	173362	198362	EOG0937085E:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00071	201436	226436	EOG0937085E:Duplicated	42	25000	0.00168
Ar	BUSCO	TEs	ARIC00090	163232	188232	EOG0937085E:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00090	194234	219234	EOG0937085E:Duplicated	211	25000	0.00844
Ar	BUSCO	TEs	ARIC00218	166052	191052	EOG093708IM:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00218	195408	220408	EOG093708IM:Duplicated	86	25000	0.00344
Ar	BUSCO	TEs	ARIC00406	59717	84717	EOG093708IM:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00406	88977	112793	EOG093708IM:Duplicated	241	23816	0.0101192475646624
Ar	BUSCO	TEs	ARIC00104	0	5379	EOG093708OP:Duplicated	202	5379	0.0375534485963934
Ar	BUSCO	TEs	ARIC00104	11578	36578	EOG093708OP:Duplicated	233	25000	0.00932
Ar	BUSCO	TEs	ARIC00398	27619	52619	EOG093708OP:Duplicated	242	25000	0.00968
Ar	BUSCO	TEs	ARIC00398	59438	84438	EOG093708OP:Duplicated	126	25000	0.00504
Ar	BUSCO	TEs	ARIC00164	0	7531	EOG093708TP:Complete	77	7531	0.0102244057894038
Ar	BUSCO	TEs	ARIC00164	15519	40519	EOG093708TP:Complete	155	25000	0.0062
Ar	BUSCO	TEs	ARIC00128	141345	166345	EOG0937091Y:Duplicated	23365	25000	0.9346
Ar	BUSCO	TEs	ARIC00128	170905	195905	EOG0937091Y:Duplicated	782	25000	0.03128
Ar	BUSCO	TEs	ARIC00308	102053	127053	EOG0937091Y:Duplicated	21517	25000	0.86068
Ar	BUSCO	TEs	ARIC00308	129787	154035	EOG0937091Y:Duplicated	694	24248	0.0286209171890465
Ar	BUSCO	TEs	ARIC00013	489301	514301	EOG0937092T:Complete	81	25000	0.00324
Ar	BUSCO	TEs	ARIC00013	520364	545364	EOG0937092T:Complete	45	25000	0.0018
Ar	BUSCO	TEs	ARIC00042	426442	451442	EOG0937092W:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00042	456870	481870	EOG0937092W:Duplicated	100	25000	0.004
Ar	BUSCO	TEs	ARIC00295	120086	145086	EOG0937092W:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00295	89669	114669	EOG0937092W:Duplicated	246	25000	0.00984
Ar	BUSCO	TEs	ARIC00056	369650	394650	EOG093709BZ:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00056	401695	426695	EOG093709BZ:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00081	335478	360478	EOG093709BZ:Duplicated	75	25000	0.003
Ar	BUSCO	TEs	ARIC00081	367507	392507	EOG093709BZ:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00013	241707	266707	EOG093709HP:Duplicated	1129	25000	0.04516
Ar	BUSCO	TEs	ARIC00013	270527	295527	EOG093709HP:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00048	233733	258733	EOG093709HP:Duplicated	1252	25000	0.05008
Ar	BUSCO	TEs	ARIC00048	262470	287470	EOG093709HP:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00099	0	17896	EOG093709JG:Duplicated	0	17896	0
Ar	BUSCO	TEs	ARIC00099	22077	47077	EOG093709JG:Duplicated	686	25000	0.02744
Ar	BUSCO	TEs	ARIC00182	37430	62430	EOG093709JG:Duplicated	725	25000	0.029
Ar	BUSCO	TEs	ARIC00182	65360	90360	EOG093709JG:Duplicated	2739	25000	0.10956
Ar	BUSCO	TEs	ARIC00197	161051	186051	EOG09370A22:Duplicated	31	25000	0.00124
Ar	BUSCO	TEs	ARIC00197	197615	222615	EOG09370A22:Duplicated	46	25000	0.00184
Ar	BUSCO	TEs	ARIC00288	134119	159119	EOG09370A22:Duplicated	164	25000	0.00656
Ar	BUSCO	TEs	ARIC00288	97555	122555	EOG09370A22:Duplicated	93	25000	0.00372
Ar	BUSCO	TEs	ARIC00024	515270	540270	EOG09370ADO:Duplicated	1370	25000	0.0548
Ar	BUSCO	TEs	ARIC00024	543997	568997	EOG09370ADO:Duplicated	57	25000	0.00228
Ar	BUSCO	TEs	ARIC00070	21984	46984	EOG09370ADO:Duplicated	30	25000	0.0012
Ar	BUSCO	TEs	ARIC00070	51448	76448	EOG09370ADO:Duplicated	92	25000	0.00368
Ar	BUSCO	TEs	ARIC00190	153657	178657	EOG09370ADO:Duplicated	113	25000	0.00452
Ar	BUSCO	TEs	ARIC00190	183531	208531	EOG09370ADO:Duplicated	1315	25000	0.0526
Ar	BUSCO	TEs	ARIC00042	348785	373785	EOG09370AI8:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00042	383011	408011	EOG09370AI8:Duplicated	1497	25000	0.05988
Ar	BUSCO	TEs	ARIC00245	137772	162772	EOG09370AI8:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00245	173400	198400	EOG09370AI8:Duplicated	1497	25000	0.05988
Ar	BUSCO	TEs	ARIC00001	920450	945450	EOG09370AJP:Duplicated	141	25000	0.00564
Ar	BUSCO	TEs	ARIC00001	948557	973557	EOG09370AJP:Duplicated	7975	25000	0.319
Ar	BUSCO	TEs	ARIC00087	139219	164219	EOG09370AJP:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00087	170303	195303	EOG09370AJP:Duplicated	346	25000	0.01384
Ar	BUSCO	TEs	ARIC00415	58266	83266	EOG09370AJP:Duplicated	9852	25000	0.39408
Ar	BUSCO	TEs	ARIC00415	88120	111226	EOG09370AJP:Duplicated	301	23106	0.0130269194148706
Ar	BUSCO	TEs	ARIC00043	132158	157158	EOG09370AL3:Duplicated	97	25000	0.00388
Ar	BUSCO	TEs	ARIC00043	160669	185669	EOG09370AL3:Duplicated	70	25000	0.0028
Ar	BUSCO	TEs	ARIC00072	275683	300683	EOG09370AL3:Duplicated	132	25000	0.00528
Ar	BUSCO	TEs	ARIC00072	304102	329102	EOG09370AL3:Duplicated	43	25000	0.00172
Ar	BUSCO	TEs	ARIC00740	35927	46689	EOG09370AL3:Duplicated	0	10762	0
Ar	BUSCO	TEs	ARIC00740	8797	33797	EOG09370AL3:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00491	0	14907	EOG09370ARO:Fragmented	110	14907	0.00737908365197558
Ar	BUSCO	TEs	ARIC00491	21981	46981	EOG09370ARO:Fragmented	0	25000	0
Ar	BUSCO	TEs	ARIC00033	125625	150625	EOG09370AS9:Duplicated	319	25000	0.01276
Ar	BUSCO	TEs	ARIC00033	155800	180800	EOG09370AS9:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00037	256873	281873	EOG09370AS9:Duplicated	0	25000	0
Ar	BUSCO	TEs	ARIC00037	288174	313174	EOG09370AS9:Duplicated	1061	25000	0.04244
Ar	BUSCO	TEs	ARIC00134	209458	234458	EOG09370AV1:Duplicated	121	25000	0.00484
