SPECIES	TYPE	FEATURE	SCAFFOLD	START	END	GID	SUM	WINDOW	PROP
Av	NRPS	TEs	AVAG00385	43311	68311	AVAG|g40644.t1	332	25000	0.01328
Av	NRPS	TEs	AVAG00401	0	18214	AVAG|g41411.t1	3407	18214	0.187053914571209
Av	NRPS	TEs	AVAG00401	24287	49287	AVAG|g41411.t1	7121	25000	0.28484
Av	NRPS	TEs	AVAG00016	105326	130326	AVAG|g4225.t1	234	25000	0.00936
Av	NRPS	TEs	AVAG00016	64251	89251	AVAG|g4225.t1	874	25000	0.03496
Av	NRPS	TEs	AVAG00434	113295	138295	AVAG|g42807.t1	965	25000	0.0386
Av	NRPS	TEs	AVAG00434	75276	100276	AVAG|g42807.t1	0	25000	0
Av	NRPS	TEs	AVAG00441	25813	50813	AVAG|g43082.t1	0	25000	0
Av	NRPS	TEs	AVAG00441	71152	96152	AVAG|g43082.t1	0	25000	0
Av	NRPS	TEs	AVAG00466	24387	49387	AVAG|g44090.t1	2725	25000	0.109
Av	NRPS	TEs	AVAG00466	68775	93775	AVAG|g44090.t1	2673	25000	0.10692
Av	NRPS	TEs	AVAG00466	52380	77380	AVAG|g44091.t1	2378	25000	0.09512
Av	NRPS	TEs	AVAG00466	95498	120498	AVAG|g44091.t1	1651	25000	0.06604
Av	NRPS	TEs	AVAG00488	65432	90432	AVAG|g44933.t1	1510	25000	0.0604
Av	NRPS	TEs	AVAG00488	95462	120462	AVAG|g44933.t1	3162	25000	0.12648
Av	NRPS	TEs	AVAG00529	0	6626	AVAG|g46324.t1	4076	6626	0.615152429821914
Av	NRPS	TEs	AVAG00529	12882	37882	AVAG|g46324.t1	1081	25000	0.04324
Av	NRPS	TEs	AVAG00591	29155	54155	AVAG|g48151.t1	0	25000	0
Av	NRPS	TEs	AVAG00591	77563	98730	AVAG|g48151.t1	1382	21167	0.0652903103888128
Av	NRPS	TEs	AVAG00617	19069	44069	AVAG|g48794.t1	1126	25000	0.04504
Av	NRPS	TEs	AVAG00617	51757	76757	AVAG|g48794.t1	1033	25000	0.04132
Av	NRPS	TEs	AVAG00634	22432	47432	AVAG|g49180.t1	3238	25000	0.12952
Av	NRPS	TEs	AVAG00634	59225	84225	AVAG|g49180.t1	2465	25000	0.0986
Av	NRPS	TEs	AVAG00686	34437	59437	AVAG|g50310.t1	1191	25000	0.04764
Av	NRPS	TEs	AVAG00686	71432	76277	AVAG|g50310.t1	4732	4845	0.976676986584107
Av	NRPS	TEs	AVAG00695	0	8652	AVAG|g50457.t1	3089	8652	0.35702727693019
Av	NRPS	TEs	AVAG00695	12273	37273	AVAG|g50457.t1	14673	25000	0.58692
Av	NRPS	TEs	AVAG00738	0	18612	AVAG|g51262.t1	479	18612	0.0257360842467225
Av	NRPS	TEs	AVAG00738	26793	51793	AVAG|g51262.t1	721	25000	0.02884
Av	NRPS	TEs	AVAG00776	0	18913	AVAG|g51867.t1	8697	18913	0.459842436419394
Av	NRPS	TEs	AVAG00776	21786	46786	AVAG|g51867.t1	8827	25000	0.35308
Av	NRPS	TEs	AVAG00776	0	23373	AVAG|g51868.t1	8697	23373	0.372096008214607
Av	NRPS	TEs	AVAG00776	26101	51101	AVAG|g51868.t1	10369	25000	0.41476
Av	NRPS	TEs	AVAG00808	0	1431	AVAG|g52308.t1	0	1431	0
Av	NRPS	TEs	AVAG00808	3796	28796	AVAG|g52308.t1	1478	25000	0.05912
Av	NRPS	TEs	AVAG00808	0	7101	AVAG|g52309.t1	14	7101	0.00197155330235178
Av	NRPS	TEs	AVAG00808	10568	35568	AVAG|g52309.t1	1641	25000	0.06564
Av	NRPS	TEs	AVAG00808	263	25263	AVAG|g52311.t1	1478	25000	0.05912
Av	NRPS	TEs	AVAG00808	31647	51675	AVAG|g52311.t1	8268	20028	0.412822049131216
Av	NRPS	TEs	AVAG00835	0	11006	AVAG|g52643.t1	602	11006	0.0546974377612212
Av	NRPS	TEs	AVAG00835	15357	40357	AVAG|g52643.t1	7814	25000	0.31256
Av	NRPS	TEs	AVAG00852	0	24146	AVAG|g52850.t1	4410	24146	0.182638946409343
Av	NRPS	TEs	AVAG00852	34662	45245	AVAG|g52850.t1	1093	10583	0.103278843428139
Av	NRPS	TEs	AVAG00853	4521	29521	AVAG|g52852.t1	151	25000	0.00604
Av	NRPS	TEs	AVAG00858	6613	31613	AVAG|g52905.t1	6015	25000	0.2406
Av	NRPS	TEs	AVAG00917	0	20659	AVAG|g53486.t1	115	20659	0.00556658115107217
Av	NRPS	TEs	AVAG00917	31514	36961	AVAG|g53486.t1	0	5447	0
Av	NRPS	TEs	AVAG00955	0	20729	AVAG|g53785.t1	471	20729	0.0227217907279657
Av	NRPS	TEs	AVAG01039	0	17225	AVAG|g54378.t1	1545	17225	0.0896952104499274
Av	NRPS	TEs	AVAG01072	0	5405	AVAG|g54567.t1	844	5405	0.156151711378353
Av	NRPS	TEs	AVAG01072	7823	21783	AVAG|g54567.t1	1462	13960	0.104727793696275
Av	NRPS	TEs	AVAG01080	0	2095	AVAG|g54602.t1	0	2095	0
Av	NRPS	TEs	AVAG01080	14199	21090	AVAG|g54602.t1	630	6891	0.0914235959947758
Av	NRPS	TEs	AVAG01102	14060	19656	AVAG|g54690.t1	0	5596	0
Av	NRPS	TEs	AVAG01213	8669	14781	AVAG|g55121.t1	1276	6112	0.208769633507853
Av	NRPS	TEs	AVAG01296	0	7072	AVAG|g55383.t1	26	7072	0.00367647058823529
Av	NRPS	TEs	AVAG01346	6132	10971	AVAG|g55510.t1	2815	4839	0.581731762760901
Av	NRPS	TEs	AVAG00024	631799	656799	AVAG|g6186.t1	5048	25000	0.20192
Av	NRPS	TEs	AVAG00024	669042	694042	AVAG|g6186.t1	1851	25000	0.07404
Av	NRPS	TEs	AVAG00024	648245	673245	AVAG|g6187.t1	0	25000	0
Av	NRPS	TEs	AVAG00024	681423	706423	AVAG|g6187.t1	2135	25000	0.0854
Av	NRPS	TEs	AVAG00024	663295	688295	AVAG|g6188.t1	1374	25000	0.05496
Av	NRPS	TEs	AVAG00024	690859	715859	AVAG|g6188.t1	3527	25000	0.14108
Av	NRPS	TEs	AVAG00033	619747	644747	AVAG|g8030.t1	615	25000	0.0246
Av	NRPS	TEs	AVAG00033	653059	666608	AVAG|g8030.t1	3454	13549	0.254926562845966
Av	NRPS	TEs	AVAG00033	628104	653104	AVAG|g8031.t1	71	25000	0.00284
Av	NRPS	TEs	AVAG00033	655890	666608	AVAG|g8031.t1	3454	10718	0.322261615973129
