SPECIES	TYPE	FEATURE	SCAFFOLD	START	END	GID	SUM	WINDOW	PROP
Av	NRPS	genes	AVAG00360	104592	129592	AVAG|g39356.t1	18769	25000	0.75076
Av	NRPS	genes	AVAG00360	139044	164044	AVAG|g39356.t1	9932	25000	0.39728
Av	NRPS	genes	AVAG00385	14759	39759	AVAG|g40644.t1	17904	25000	0.71616
Av	NRPS	genes	AVAG00385	43311	68311	AVAG|g40644.t1	8146	25000	0.32584
Av	NRPS	genes	AVAG00401	0	18214	AVAG|g41411.t1	0	18214	0
Av	NRPS	genes	AVAG00401	24287	49287	AVAG|g41411.t1	1662	25000	0.06648
Av	NRPS	genes	AVAG00016	105326	130326	AVAG|g4225.t1	15864	25000	0.63456
Av	NRPS	genes	AVAG00016	64251	89251	AVAG|g4225.t1	5965	25000	0.2386
Av	NRPS	genes	AVAG00434	113295	138295	AVAG|g42807.t1	4647	25000	0.18588
Av	NRPS	genes	AVAG00434	75276	100276	AVAG|g42807.t1	15837	25000	0.63348
Av	NRPS	genes	AVAG00441	25813	50813	AVAG|g43082.t1	13295	25000	0.5318
Av	NRPS	genes	AVAG00441	71152	96152	AVAG|g43082.t1	16741	25000	0.66964
Av	NRPS	genes	AVAG00466	24387	49387	AVAG|g44090.t1	2190	25000	0.0876
Av	NRPS	genes	AVAG00466	68775	93775	AVAG|g44090.t1	0	25000	0
Av	NRPS	genes	AVAG00466	52380	77380	AVAG|g44091.t1	0	25000	0
Av	NRPS	genes	AVAG00466	95498	120498	AVAG|g44091.t1	9462	25000	0.37848
Av	NRPS	genes	AVAG00488	65432	90432	AVAG|g44933.t1	4749	25000	0.18996
Av	NRPS	genes	AVAG00488	95462	120462	AVAG|g44933.t1	6525	25000	0.261
Av	NRPS	genes	AVAG00529	0	6626	AVAG|g46324.t1	0	6626	0
Av	NRPS	genes	AVAG00529	12882	37882	AVAG|g46324.t1	12678	25000	0.50712
Av	NRPS	genes	AVAG00591	29155	54155	AVAG|g48151.t1	14606	25000	0.58424
Av	NRPS	genes	AVAG00591	77563	98730	AVAG|g48151.t1	7485	21167	0.353616478480654
Av	NRPS	genes	AVAG00617	19069	44069	AVAG|g48794.t1	7130	25000	0.2852
Av	NRPS	genes	AVAG00617	51757	76757	AVAG|g48794.t1	1931	25000	0.07724
Av	NRPS	genes	AVAG00634	22432	47432	AVAG|g49180.t1	9424	25000	0.37696
Av	NRPS	genes	AVAG00634	59225	84225	AVAG|g49180.t1	5860	25000	0.2344
Av	NRPS	genes	AVAG00686	34437	59437	AVAG|g50310.t1	9299	25000	0.37196
Av	NRPS	genes	AVAG00686	71432	76277	AVAG|g50310.t1	0	4845	0
Av	NRPS	genes	AVAG00695	0	8652	AVAG|g50457.t1	3512	8652	0.405917706888581
Av	NRPS	genes	AVAG00695	12273	37273	AVAG|g50457.t1	3188	25000	0.12752
Av	NRPS	genes	AVAG00738	0	18612	AVAG|g51262.t1	8947	18612	0.480711369009241
Av	NRPS	genes	AVAG00738	26793	51793	AVAG|g51262.t1	8058	25000	0.32232
Av	NRPS	genes	AVAG00776	0	18913	AVAG|g51867.t1	0	18913	0
Av	NRPS	genes	AVAG00776	21786	46786	AVAG|g51867.t1	5387	25000	0.21548
Av	NRPS	genes	AVAG00776	0	23373	AVAG|g51868.t1	2873	23373	0.12291960809481
Av	NRPS	genes	AVAG00776	26101	51101	AVAG|g51868.t1	2659	25000	0.10636
Av	NRPS	genes	AVAG00808	0	1431	AVAG|g52308.t1	0	1431	0
Av	NRPS	genes	AVAG00808	3796	28796	AVAG|g52308.t1	9515	25000	0.3806
Av	NRPS	genes	AVAG00808	0	7101	AVAG|g52309.t1	2365	7101	0.333051682861569
Av	NRPS	genes	AVAG00808	10568	35568	AVAG|g52309.t1	8899	25000	0.35596
Av	NRPS	genes	AVAG00808	263	25263	AVAG|g52311.t1	8347	25000	0.33388
Av	NRPS	genes	AVAG00808	31647	51675	AVAG|g52311.t1	0	20028	0
Av	NRPS	genes	AVAG00835	0	11006	AVAG|g52643.t1	2442	11006	0.221878975104488
Av	NRPS	genes	AVAG00835	15357	40357	AVAG|g52643.t1	4059	25000	0.16236
Av	NRPS	genes	AVAG00852	0	24146	AVAG|g52850.t1	2366	24146	0.0979872442640603
Av	NRPS	genes	AVAG00852	34662	45245	AVAG|g52850.t1	976	10583	0.0922233771142398
Av	NRPS	genes	AVAG00853	4521	29521	AVAG|g52852.t1	13595	25000	0.5438
Av	NRPS	genes	AVAG00858	6613	31613	AVAG|g52905.t1	2671	25000	0.10684
Av	NRPS	genes	AVAG00917	0	20659	AVAG|g53486.t1	12940	20659	0.626361392129338
Av	NRPS	genes	AVAG00917	31514	36961	AVAG|g53486.t1	0	5447	0
Av	NRPS	genes	AVAG00955	0	20729	AVAG|g53785.t1	12243	20729	0.5906218341454
Av	NRPS	genes	AVAG01039	0	17225	AVAG|g54378.t1	1664	17225	0.0966037735849057
Av	NRPS	genes	AVAG01072	0	5405	AVAG|g54567.t1	993	5405	0.183718778908418
Av	NRPS	genes	AVAG01072	7823	21783	AVAG|g54567.t1	2655	13960	0.190186246418338
Av	NRPS	genes	AVAG01080	0	2095	AVAG|g54602.t1	0	2095	0
Av	NRPS	genes	AVAG01080	14199	21090	AVAG|g54602.t1	1826	6891	0.26498331156581
Av	NRPS	genes	AVAG01102	14060	19656	AVAG|g54690.t1	978	5596	0.174767691208006
Av	NRPS	genes	AVAG01213	8669	14781	AVAG|g55121.t1	0	6112	0
Av	NRPS	genes	AVAG01296	0	7072	AVAG|g55383.t1	2537	7072	0.358738687782805
Av	NRPS	genes	AVAG01346	6132	10971	AVAG|g55510.t1	0	4839	0
Av	NRPS	genes	AVAG00024	631799	656799	AVAG|g6186.t1	8660	25000	0.3464
Av	NRPS	genes	AVAG00024	669042	694042	AVAG|g6186.t1	10742	25000	0.42968
Av	NRPS	genes	AVAG00024	648245	673245	AVAG|g6187.t1	17732	25000	0.70928
Av	NRPS	genes	AVAG00024	681423	706423	AVAG|g6187.t1	8237	25000	0.32948
Av	NRPS	genes	AVAG00024	663295	688295	AVAG|g6188.t1	13925	25000	0.557
Av	NRPS	genes	AVAG00024	690859	715859	AVAG|g6188.t1	7843	25000	0.31372
Av	NRPS	genes	AVAG00033	619747	644747	AVAG|g8030.t1	12339	25000	0.49356
Av	NRPS	genes	AVAG00033	653059	666608	AVAG|g8030.t1	2786	13549	0.205624031293822
Av	NRPS	genes	AVAG00033	628104	653104	AVAG|g8031.t1	10578	25000	0.42312
Av	NRPS	genes	AVAG00033	655890	666608	AVAG|g8031.t1	0	10718	0
