SPECIES	TYPE	FEATURE	SCAFFOLD	START	END	GID	SUM	WINDOW	PROP
Av	BUSCO	genes	AVAG00046	380127	405127	EOG093705E5:Complete	13743	25000	0.54972
Av	BUSCO	genes	AVAG00090	39686	64686	EOG093705EY:Duplicated	14028	25000	0.56112
Av	BUSCO	genes	AVAG00090	71885	96885	EOG093705EY:Duplicated	17818	25000	0.71272
Av	BUSCO	genes	AVAG00095	41243	66243	EOG093705EY:Duplicated	8744	25000	0.34976
Av	BUSCO	genes	AVAG00095	9741	34741	EOG093705EY:Duplicated	13711	25000	0.54844
Av	BUSCO	genes	AVAG00066	2461	27461	EOG093705KN:Duplicated	15782	25000	0.63128
Av	BUSCO	genes	AVAG00066	34611	59611	EOG093705KN:Duplicated	19084	25000	0.76336
Av	BUSCO	genes	AVAG00932	2933	27933	EOG093705KN:Duplicated	15206	25000	0.60824
Av	BUSCO	genes	AVAG00030	477307	502307	EOG093705U4:Duplicated	12792	25000	0.51168
Av	BUSCO	genes	AVAG00030	504647	529647	EOG093705U4:Duplicated	4852	25000	0.19408
Av	BUSCO	genes	AVAG00066	477000	502000	EOG093705U4:Duplicated	14829	25000	0.59316
Av	BUSCO	genes	AVAG00066	507989	519324	EOG093705U4:Duplicated	3962	11335	0.349536832818703
Av	BUSCO	genes	AVAG00265	40733	65733	EOG093705VV:Duplicated	0	25000	0
Av	BUSCO	genes	AVAG00265	68511	93511	EOG093705VV:Duplicated	10325	25000	0.413
Av	BUSCO	genes	AVAG00616	41915	66915	EOG093705VV:Duplicated	0	25000	0
Av	BUSCO	genes	AVAG00616	73511	91180	EOG093705VV:Duplicated	3815	17669	0.215914879166902
Av	BUSCO	genes	AVAG00026	607158	632158	EOG093705YA:Duplicated	11114	25000	0.44456
Av	BUSCO	genes	AVAG00026	637795	662795	EOG093705YA:Duplicated	6506	25000	0.26024
Av	BUSCO	genes	AVAG00452	100094	125094	EOG093705YA:Duplicated	6137	25000	0.24548
Av	BUSCO	genes	AVAG00452	133553	139572	EOG093705YA:Duplicated	0	6019	0
Av	BUSCO	genes	AVAG00144	283147	308147	EOG093705YE:Duplicated	19785	25000	0.7914
Av	BUSCO	genes	AVAG00144	316116	341116	EOG093705YE:Duplicated	8497	25000	0.33988
Av	BUSCO	genes	AVAG00690	11510	36510	EOG093705YE:Duplicated	8956	25000	0.35824
Av	BUSCO	genes	AVAG00166	134577	159577	EOG093705Z6:Duplicated	13838	25000	0.55352
Av	BUSCO	genes	AVAG00166	162123	187123	EOG093705Z6:Duplicated	15178	25000	0.60712
Av	BUSCO	genes	AVAG00424	30839	55839	EOG093705Z6:Duplicated	16145	25000	0.6458
Av	BUSCO	genes	AVAG00424	59133	84133	EOG093705Z6:Duplicated	15036	25000	0.60144
Av	BUSCO	genes	AVAG00020	657504	682504	EOG0937060I:Duplicated	15567	25000	0.62268
Av	BUSCO	genes	AVAG00020	690967	715967	EOG0937060I:Duplicated	11142	25000	0.44568
Av	BUSCO	genes	AVAG00053	38558	63558	EOG0937060I:Duplicated	12032	25000	0.48128
Av	BUSCO	genes	AVAG00053	71144	96144	EOG0937060I:Duplicated	14059	25000	0.56236
Av	BUSCO	genes	AVAG00048	176263	201263	EOG0937066G:Duplicated	11592	25000	0.46368
Av	BUSCO	genes	AVAG00048	207599	232599	EOG0937066G:Duplicated	20072	25000	0.80288
Av	BUSCO	genes	AVAG00199	186889	211889	EOG0937066G:Duplicated	18246	25000	0.72984
Av	BUSCO	genes	AVAG00199	220353	245353	EOG0937066G:Duplicated	2335	25000	0.0934
Av	BUSCO	genes	AVAG00278	179703	204703	EOG0937066G:Duplicated	8890	25000	0.3556
Av	BUSCO	genes	AVAG00278	212143	223824	EOG0937066G:Duplicated	8419	11681	0.720743087064464
Av	BUSCO	genes	AVAG00013	686895	711895	EOG0937068H:Complete	13008	25000	0.52032
Av	BUSCO	genes	AVAG00013	719432	744432	EOG0937068H:Complete	14657	25000	0.58628
Av	BUSCO	genes	AVAG00104	192799	217799	EOG093706PM:Duplicated	13660	25000	0.5464
Av	BUSCO	genes	AVAG00104	225037	250037	EOG093706PM:Duplicated	9486	25000	0.37944
Av	BUSCO	genes	AVAG00173	114863	139863	EOG093706PM:Duplicated	11115	25000	0.4446
Av	BUSCO	genes	AVAG00173	147100	172100	EOG093706PM:Duplicated	17911	25000	0.71644
Av	BUSCO	genes	AVAG00190	132074	157074	EOG093706RN:Duplicated	15147	25000	0.60588
Av	BUSCO	genes	AVAG00190	161638	186638	EOG093706RN:Duplicated	18943	25000	0.75772
Av	BUSCO	genes	AVAG00192	104420	129420	EOG093706RN:Duplicated	15166	25000	0.60664
Av	BUSCO	genes	AVAG00192	137519	162519	EOG093706RN:Duplicated	15452	25000	0.61808
Av	BUSCO	genes	AVAG00018	683779	708779	EOG093706X0:Duplicated	12531	25000	0.50124
Av	BUSCO	genes	AVAG00018	715518	740518	EOG093706X0:Duplicated	11490	25000	0.4596
Av	BUSCO	genes	AVAG00152	119634	144634	EOG093706X0:Duplicated	11941	25000	0.47764
Av	BUSCO	genes	AVAG00152	151307	176307	EOG093706X0:Duplicated	9092	25000	0.36368
Av	BUSCO	genes	AVAG00060	0	11975	EOG09370762:Duplicated	8659	11975	0.723089770354906
Av	BUSCO	genes	AVAG00060	16160	41160	EOG09370762:Duplicated	15155	25000	0.6062
Av	BUSCO	genes	AVAG00079	352026	377026	EOG09370762:Duplicated	17610	25000	0.7044
Av	BUSCO	genes	AVAG00079	381012	406012	EOG09370762:Duplicated	18383	25000	0.73532
Av	BUSCO	genes	AVAG00118	325946	350946	EOG09370762:Duplicated	20813	25000	0.83252
Av	BUSCO	genes	AVAG00118	355137	380137	EOG09370762:Duplicated	13578	25000	0.54312
Av	BUSCO	genes	AVAG00029	173789	198789	EOG093707B7:Duplicated	14541	25000	0.58164
Av	BUSCO	genes	AVAG00029	207274	232274	EOG093707B7:Duplicated	16494	25000	0.65976
Av	BUSCO	genes	AVAG00280	131662	156662	EOG093707B7:Duplicated	13871	25000	0.55484
Av	BUSCO	genes	AVAG00280	165144	190144	EOG093707B7:Duplicated	16137	25000	0.64548
Av	BUSCO	genes	AVAG00021	292048	317048	EOG093707HK:Duplicated	8115	25000	0.3246
Av	BUSCO	genes	AVAG00021	324617	349617	EOG093707HK:Duplicated	8754	25000	0.35016
Av	BUSCO	genes	AVAG00744	0	22828	EOG093707HK:Duplicated	12869	22828	0.563737515332048
Av	BUSCO	genes	AVAG00744	30056	55056	EOG093707HK:Duplicated	14617	25000	0.58468
Av	BUSCO	genes	AVAG00074	374574	399574	EOG093707LO:Duplicated	0	25000	0
Av	BUSCO	genes	AVAG00074	400679	425679	EOG093707LO:Duplicated	11458	25000	0.45832
Av	BUSCO	genes	AVAG00618	12508	37508	EOG093707LO:Duplicated	0	25000	0
Av	BUSCO	genes	AVAG00618	38613	63613	EOG093707LO:Duplicated	1524	25000	0.06096
Av	BUSCO	genes	AVAG00097	156104	181104	EOG093707RF:Complete	11884	25000	0.47536
Av	BUSCO	genes	AVAG00097	184821	209821	EOG093707RF:Complete	11321	25000	0.45284
Av	BUSCO	genes	AVAG00111	237217	262217	EOG093707VN:Duplicated	9409	25000	0.37636
Av	BUSCO	genes	AVAG00111	265405	290405	EOG093707VN:Duplicated	20215	25000	0.8086
Av	BUSCO	genes	AVAG00257	48344	73344	EOG093707VN:Duplicated	12284	25000	0.49136
Av	BUSCO	genes	AVAG00257	76614	101614	EOG093707VN:Duplicated	11087	25000	0.44348
Av	BUSCO	genes	AVAG00013	723072	748072	EOG093707VQ:Duplicated	14636	25000	0.58544
Av	BUSCO	genes	AVAG00013	755016	780016	EOG093707VQ:Duplicated	10506	25000	0.42024
Av	BUSCO	genes	AVAG00229	0	23150	EOG093707VQ:Duplicated	12285	23150	0.530669546436285
Av	BUSCO	genes	AVAG00229	27388	52388	EOG093707VQ:Duplicated	5748	25000	0.22992
Av	BUSCO	genes	AVAG00561	36755	61755	EOG093707VQ:Duplicated	10172	25000	0.40688
Av	BUSCO	genes	AVAG00561	6503	31503	EOG093707VQ:Duplicated	18116	25000	0.72464
Av	BUSCO	genes	AVAG00586	73707	98707	EOG0937084T:Complete	11653	25000	0.46612
Av	BUSCO	genes	AVAG00141	68893	93893	EOG0937085E:Duplicated	500	25000	0.02
Av	BUSCO	genes	AVAG00141	98613	123613	EOG0937085E:Duplicated	12555	25000	0.5022
Av	BUSCO	genes	AVAG00243	145573	170573	EOG0937085E:Duplicated	6105	25000	0.2442
Av	BUSCO	genes	AVAG00243	177754	202754	EOG0937085E:Duplicated	15664	25000	0.62656
Av	BUSCO	genes	AVAG00027	546726	571726	EOG093708IM:Duplicated	9074	25000	0.36296
Av	BUSCO	genes	AVAG00027	575726	600726	EOG093708IM:Duplicated	11939	25000	0.47756
Av	BUSCO	genes	AVAG00036	168596	193596	EOG093708IM:Duplicated	13119	25000	0.52476
Av	BUSCO	genes	AVAG00036	198412	223412	EOG093708IM:Duplicated	7528	25000	0.30112
Av	BUSCO	genes	AVAG00021	705684	730684	EOG093708OP:Duplicated	8208	25000	0.32832
Av	BUSCO	genes	AVAG00021	735379	751534	EOG093708OP:Duplicated	7083	16155	0.438440111420613
Av	BUSCO	genes	AVAG00120	262618	287618	EOG093708OP:Duplicated	14714	25000	0.58856
Av	BUSCO	genes	AVAG00120	292077	317077	EOG093708OP:Duplicated	7334	25000	0.29336
Av	BUSCO	genes	AVAG00011	375320	400320	EOG093708TP:Duplicated	8773	25000	0.35092
Av	BUSCO	genes	AVAG00011	402629	427629	EOG093708TP:Duplicated	18071	25000	0.72284
Av	BUSCO	genes	AVAG00082	377000	402000	EOG093708TP:Duplicated	18379	25000	0.73516
Av	BUSCO	genes	AVAG00082	404308	429308	EOG093708TP:Duplicated	12012	25000	0.48048
Av	BUSCO	genes	AVAG00307	0	10536	EOG093708TP:Duplicated	3811	10536	0.361712224753227
Av	BUSCO	genes	AVAG00307	13033	38033	EOG093708TP:Duplicated	16922	25000	0.67688
Av	BUSCO	genes	AVAG00218	142997	167997	EOG0937091Y:Duplicated	13083	25000	0.52332
Av	BUSCO	genes	AVAG00218	184943	209943	EOG0937091Y:Duplicated	7403	25000	0.29612
Av	BUSCO	genes	AVAG00527	2805	27805	EOG0937091Y:Duplicated	14256	25000	0.57024
Av	BUSCO	genes	AVAG00263	206996	231996	EOG0937092T:Complete	12693	25000	0.50772
Av	BUSCO	genes	AVAG00263	234543	239465	EOG0937092T:Complete	2769	4922	0.562576188541243
Av	BUSCO	genes	AVAG00084	268718	293718	EOG0937092W:Complete	15153	25000	0.60612
Av	BUSCO	genes	AVAG00084	297067	322067	EOG0937092W:Complete	13017	25000	0.52068
Av	BUSCO	genes	AVAG00108	109787	134787	EOG093709BZ:Complete	17166	25000	0.68664
Av	BUSCO	genes	AVAG00108	77931	102931	EOG093709BZ:Complete	19420	25000	0.7768
Av	BUSCO	genes	AVAG00125	104575	129575	EOG093709HP:Complete	17567	25000	0.70268
Av	BUSCO	genes	AVAG00125	68958	93958	EOG093709HP:Complete	6398	25000	0.25592
Av	BUSCO	genes	AVAG00039	362123	387123	EOG093709JG:Duplicated	16776	25000	0.67104
Av	BUSCO	genes	AVAG00039	393619	418619	EOG093709JG:Duplicated	19288	25000	0.77152
Av	BUSCO	genes	AVAG00301	141615	166615	EOG093709JG:Duplicated	13564	25000	0.54256
Av	BUSCO	genes	AVAG00301	172254	197254	EOG093709JG:Duplicated	19125	25000	0.765
Av	BUSCO	genes	AVAG00851	0	17176	EOG09370A22:Complete	9850	17176	0.573474615742897
Av	BUSCO	genes	AVAG00851	27460	45252	EOG09370A22:Complete	13161	17792	0.739714478417266
Av	BUSCO	genes	AVAG00014	16066	41066	EOG09370ADO:Duplicated	17440	25000	0.6976
Av	BUSCO	genes	AVAG00014	46125	71125	EOG09370ADO:Duplicated	15860	25000	0.6344
Av	BUSCO	genes	AVAG00058	192389	217389	EOG09370ADO:Duplicated	15972	25000	0.63888
Av	BUSCO	genes	AVAG00058	222101	247101	EOG09370ADO:Duplicated	18224	25000	0.72896
Av	BUSCO	genes	AVAG00422	14451	39451	EOG09370ADO:Duplicated	17228	25000	0.68912
Av	BUSCO	genes	AVAG00422	44501	69501	EOG09370ADO:Duplicated	13436	25000	0.53744
Av	BUSCO	genes	AVAG00027	190136	215136	EOG09370AI8:Complete	12826	25000	0.51304
Av	BUSCO	genes	AVAG00027	225049	250049	EOG09370AI8:Complete	10299	25000	0.41196
Av	BUSCO	genes	AVAG00005	783817	808817	EOG09370AJP:Duplicated	10859	25000	0.43436
Av	BUSCO	genes	AVAG00005	812951	837951	EOG09370AJP:Duplicated	15584	25000	0.62336
Av	BUSCO	genes	AVAG00018	153404	178404	EOG09370AJP:Duplicated	14902	25000	0.59608
Av	BUSCO	genes	AVAG00018	182559	207559	EOG09370AJP:Duplicated	9317	25000	0.37268
Av	BUSCO	genes	AVAG00322	118064	143064	EOG09370AJP:Duplicated	10551	25000	0.42204
Av	BUSCO	genes	AVAG00322	85319	110319	EOG09370AJP:Duplicated	11846	25000	0.47384
Av	BUSCO	genes	AVAG00100	383261	408261	EOG09370AL3:Duplicated	3327	25000	0.13308
Av	BUSCO	genes	AVAG00100	413453	437443	EOG09370AL3:Duplicated	16988	23990	0.708128386827845
Av	BUSCO	genes	AVAG00136	160912	185912	EOG09370AL3:Duplicated	9644	25000	0.38576
Av	BUSCO	genes	AVAG00136	189878	214878	EOG09370AL3:Duplicated	15719	25000	0.62876
Av	BUSCO	genes	AVAG00318	141680	166680	EOG09370AL3:Duplicated	9505	25000	0.3802
Av	BUSCO	genes	AVAG00318	171754	196754	EOG09370AL3:Duplicated	9872	25000	0.39488
Av	BUSCO	genes	AVAG00166	104373	129373	EOG09370ARO:Duplicated	7028	25000	0.28112
Av	BUSCO	genes	AVAG00166	136043	161043	EOG09370ARO:Duplicated	13755	25000	0.5502
Av	BUSCO	genes	AVAG00424	1793	26793	EOG09370ARO:Duplicated	8077	25000	0.32308
Av	BUSCO	genes	AVAG00424	34717	59717	EOG09370ARO:Duplicated	15654	25000	0.62616
Av	BUSCO	genes	AVAG00114	267961	292961	EOG09370AS9:Duplicated	18272	25000	0.73088
Av	BUSCO	genes	AVAG00114	299005	324005	EOG09370AS9:Duplicated	8434	25000	0.33736
Av	BUSCO	genes	AVAG01023	3706	26209	EOG09370AS9:Duplicated	10266	22503	0.456205839221437
Av	BUSCO	genes	AVAG00165	113081	138081	EOG09370AV1:Duplicated	7865	25000	0.3146
Av	BUSCO	genes	AVAG00165	82083	107083	EOG09370AV1:Duplicated	21762	25000	0.87048
Av	BUSCO	genes	AVAG00348	57035	82035	EOG09370AV1:Duplicated	8216	25000	0.32864
Av	BUSCO	genes	AVAG00348	88060	113060	EOG09370AV1:Duplicated	20976	25000	0.83904
Av	BUSCO	genes	AVAG00187	105242	130242	EOG09370AWB:Duplicated	18088	25000	0.72352
Av	BUSCO	genes	AVAG00187	78536	103536	EOG09370AWB:Duplicated	16397	25000	0.65588
Av	BUSCO	genes	AVAG00388	68569	93569	EOG09370AWB:Duplicated	10231	25000	0.40924
