SPECIES	TYPE	FEATURE	SCAFFOLD	START	END	GID	SUM	WINDOW	PROP
Ar	BUSCO	genes	ARIC00169	109972	134972	EOG0937029K:Duplicated	14679	25000	0.58716
Ar	BUSCO	genes	ARIC00169	142189	167189	EOG0937029K:Duplicated	11269	25000	0.45076
Ar	BUSCO	genes	ARIC00206	189388	214388	EOG0937029K:Duplicated	14834	25000	0.59336
Ar	BUSCO	genes	ARIC00206	217364	236099	EOG0937029K:Duplicated	11212	18735	0.598452095009341
Ar	BUSCO	genes	ARIC00002	1482021	1507021	EOG093702AT:Duplicated	17243	25000	0.68972
Ar	BUSCO	genes	ARIC00002	1515327	1540327	EOG093702AT:Duplicated	14440	25000	0.5776
Ar	BUSCO	genes	ARIC00274	120856	145856	EOG093702AT:Duplicated	14217	25000	0.56868
Ar	BUSCO	genes	ARIC00274	86574	111574	EOG093702AT:Duplicated	14862	25000	0.59448
Ar	BUSCO	genes	ARIC00197	183585	208585	EOG093702DP:Duplicated	14291	25000	0.57164
Ar	BUSCO	genes	ARIC00197	211841	236841	EOG093702DP:Duplicated	11229	25000	0.44916
Ar	BUSCO	genes	ARIC00288	119261	144261	EOG093702DP:Duplicated	14248	25000	0.56992
Ar	BUSCO	genes	ARIC00288	148438	167053	EOG093702DP:Duplicated	8675	18615	0.466022025248456
Ar	BUSCO	genes	ARIC00004	800687	825687	EOG093702MJ:Duplicated	4382	25000	0.17528
Ar	BUSCO	genes	ARIC00004	835199	860199	EOG093702MJ:Duplicated	11948	25000	0.47792
Ar	BUSCO	genes	ARIC00029	322136	347136	EOG093702MJ:Duplicated	7704	25000	0.30816
Ar	BUSCO	genes	ARIC00029	356680	381680	EOG093702MJ:Duplicated	16065	25000	0.6426
Ar	BUSCO	genes	ARIC00024	223270	248270	EOG093702PE:Duplicated	3920	25000	0.1568
Ar	BUSCO	genes	ARIC00024	263217	288217	EOG093702PE:Duplicated	14580	25000	0.5832
Ar	BUSCO	genes	ARIC00062	225026	250026	EOG093702PE:Duplicated	6660	25000	0.2664
Ar	BUSCO	genes	ARIC00062	255934	280934	EOG093702PE:Duplicated	13505	25000	0.5402
Ar	BUSCO	genes	ARIC00057	438167	463167	EOG0937033T:Duplicated	15829	25000	0.63316
Ar	BUSCO	genes	ARIC00057	470759	495759	EOG0937033T:Duplicated	15796	25000	0.63184
Ar	BUSCO	genes	ARIC00088	373985	398985	EOG0937033T:Duplicated	16889	25000	0.67556
Ar	BUSCO	genes	ARIC00088	407306	432306	EOG0937033T:Duplicated	14892	25000	0.59568
Ar	BUSCO	genes	ARIC00108	12676	37676	EOG0937033T:Duplicated	13630	25000	0.5452
Ar	BUSCO	genes	ARIC00108	43411	68411	EOG0937033T:Duplicated	7578	25000	0.30312
Ar	BUSCO	genes	ARIC00064	399557	424557	EOG0937036L:Complete	9944	25000	0.39776
Ar	BUSCO	genes	ARIC00064	432253	457253	EOG0937036L:Complete	17779	25000	0.71116
Ar	BUSCO	genes	ARIC00007	685876	710876	EOG093703C8:Complete	15638	25000	0.62552
Ar	BUSCO	genes	ARIC00007	719496	744496	EOG093703C8:Complete	12991	25000	0.51964
Ar	BUSCO	genes	ARIC00433	0	11477	EOG093703DY:Complete	4131	11477	0.35993726583602
Ar	BUSCO	genes	ARIC00433	16443	41443	EOG093703DY:Complete	11471	25000	0.45884
Ar	BUSCO	genes	ARIC00024	55875	80875	EOG093703N5:Duplicated	18777	25000	0.75108
Ar	BUSCO	genes	ARIC00024	82739	107739	EOG093703N5:Duplicated	13172	25000	0.52688
Ar	BUSCO	genes	ARIC00062	54273	79273	EOG093703N5:Duplicated	18729	25000	0.74916
Ar	BUSCO	genes	ARIC00062	81137	106137	EOG093703N5:Duplicated	13503	25000	0.54012
Ar	BUSCO	genes	ARIC00107	108003	133003	EOG093703W1:Fragmented	17816	25000	0.71264
Ar	BUSCO	genes	ARIC00107	141702	166702	EOG093703W1:Fragmented	16257	25000	0.65028
Ar	BUSCO	genes	ARIC00453	0	14320	EOG093703WD:Complete	4275	14320	0.298533519553073
Ar	BUSCO	genes	ARIC00453	17471	42471	EOG093703WD:Complete	13068	25000	0.52272
Ar	BUSCO	genes	ARIC00058	16849	41849	EOG093703YA:Duplicated	13206	25000	0.52824
Ar	BUSCO	genes	ARIC00058	48908	73908	EOG093703YA:Duplicated	13797	25000	0.55188
Ar	BUSCO	genes	ARIC00154	108831	133831	EOG093703YA:Duplicated	11565	25000	0.4626
Ar	BUSCO	genes	ARIC00154	77636	102636	EOG093703YA:Duplicated	16666	25000	0.66664
Ar	BUSCO	genes	ARIC00379	59115	84115	EOG093703YA:Duplicated	13821	25000	0.55284
Ar	BUSCO	genes	ARIC00379	90359	115359	EOG093703YA:Duplicated	9040	25000	0.3616
Ar	BUSCO	genes	ARIC00048	320790	345790	EOG0937049Y:Complete	16109	25000	0.64436
Ar	BUSCO	genes	ARIC00048	352994	377994	EOG0937049Y:Complete	5365	25000	0.2146
Ar	BUSCO	genes	ARIC00017	333111	358111	EOG093704GD:Duplicated	12329	25000	0.49316
Ar	BUSCO	genes	ARIC00017	360559	385559	EOG093704GD:Duplicated	16085	25000	0.6434
Ar	BUSCO	genes	ARIC00050	276332	301332	EOG093704GD:Duplicated	9394	25000	0.37576
Ar	BUSCO	genes	ARIC00050	303732	328732	EOG093704GD:Duplicated	16037	25000	0.64148
Ar	BUSCO	genes	ARIC00001	848817	873817	EOG093704HC:Duplicated	16802	25000	0.67208
Ar	BUSCO	genes	ARIC00001	882251	907251	EOG093704HC:Duplicated	13987	25000	0.55948
Ar	BUSCO	genes	ARIC00031	589954	614954	EOG093704HC:Duplicated	11665	25000	0.4666
Ar	BUSCO	genes	ARIC00031	624888	649888	EOG093704HC:Duplicated	12189	25000	0.48756
Ar	BUSCO	genes	ARIC00221	131358	156358	EOG093704HC:Duplicated	9162	25000	0.36648
Ar	BUSCO	genes	ARIC00221	164777	189777	EOG093704HC:Duplicated	12643	25000	0.50572
Ar	BUSCO	genes	ARIC00057	189175	214175	EOG093704J7:Duplicated	18950	25000	0.758
Ar	BUSCO	genes	ARIC00057	221165	246165	EOG093704J7:Duplicated	11517	25000	0.46068
Ar	BUSCO	genes	ARIC00088	126057	151057	EOG093704J7:Duplicated	17521	25000	0.70084
Ar	BUSCO	genes	ARIC00088	156217	181217	EOG093704J7:Duplicated	7598	25000	0.30392
Ar	BUSCO	genes	ARIC00035	508996	533996	EOG093704Q0:Complete	7196	25000	0.28784
Ar	BUSCO	genes	ARIC00035	537840	562840	EOG093704Q0:Complete	16501	25000	0.66004
Ar	BUSCO	genes	ARIC00021	37764	62764	EOG093704UY:Duplicated	12081	25000	0.48324
Ar	BUSCO	genes	ARIC00021	70558	95558	EOG093704UY:Duplicated	9043	25000	0.36172
Ar	BUSCO	genes	ARIC00156	179858	204858	EOG093704UY:Duplicated	9078	25000	0.36312
Ar	BUSCO	genes	ARIC00156	207682	232682	EOG093704UY:Duplicated	14342	25000	0.57368
Ar	BUSCO	genes	ARIC00084	320053	345053	EOG0937050C:Complete	19503	25000	0.78012
Ar	BUSCO	genes	ARIC00084	349567	374567	EOG0937050C:Complete	14461	25000	0.57844
Ar	BUSCO	genes	ARIC00026	406899	431899	EOG093705DM:Duplicated	5239	25000	0.20956
Ar	BUSCO	genes	ARIC00026	435268	460268	EOG093705DM:Duplicated	14306	25000	0.57224
Ar	BUSCO	genes	ARIC00089	386696	411696	EOG093705DM:Duplicated	7517	25000	0.30068
Ar	BUSCO	genes	ARIC00089	416490	440314	EOG093705DM:Duplicated	9590	23824	0.402535258562794
Ar	BUSCO	genes	ARIC00234	118709	143709	EOG093705DM:Duplicated	17574	25000	0.70296
Ar	BUSCO	genes	ARIC00234	88770	113770	EOG093705DM:Duplicated	21489	25000	0.85956
Ar	BUSCO	genes	ARIC00458	6025	31025	EOG093705E5:Duplicated	13598	25000	0.54392
Ar	BUSCO	genes	ARIC00620	5795	30795	EOG093705E5:Duplicated	12400	25000	0.496
Ar	BUSCO	genes	ARIC00056	31899	56899	EOG093705EY:Duplicated	13562	25000	0.54248
Ar	BUSCO	genes	ARIC00056	63688	88688	EOG093705EY:Duplicated	20662	25000	0.82648
Ar	BUSCO	genes	ARIC00081	0	21338	EOG093705EY:Duplicated	11816	21338	0.553753866341738
Ar	BUSCO	genes	ARIC00081	27297	52297	EOG093705EY:Duplicated	15520	25000	0.6208
Ar	BUSCO	genes	ARIC00068	106504	131504	EOG093705KN:Duplicated	18502	25000	0.74008
Ar	BUSCO	genes	ARIC00068	135227	160227	EOG093705KN:Duplicated	13728	25000	0.54912
Ar	BUSCO	genes	ARIC00093	178493	203493	EOG093705KN:Duplicated	18034	25000	0.72136
Ar	BUSCO	genes	ARIC00093	211194	236194	EOG093705KN:Duplicated	14053	25000	0.56212
Ar	BUSCO	genes	ARIC00209	108580	133580	EOG093705U4:Duplicated	11305	25000	0.4522
Ar	BUSCO	genes	ARIC00209	79366	104366	EOG093705U4:Duplicated	17698	25000	0.70792
Ar	BUSCO	genes	ARIC00298	17162	42162	EOG093705U4:Duplicated	11581	25000	0.46324
Ar	BUSCO	genes	ARIC00298	51806	76806	EOG093705U4:Duplicated	18217	25000	0.72868
Ar	BUSCO	genes	ARIC00393	14555	39555	EOG093705U4:Duplicated	12603	25000	0.50412
Ar	BUSCO	genes	ARIC00393	49609	74609	EOG093705U4:Duplicated	18211	25000	0.72844
Ar	BUSCO	genes	ARIC00187	210391	235391	EOG093705VV:Duplicated	12721	25000	0.50884
Ar	BUSCO	genes	ARIC00187	242241	257477	EOG093705VV:Duplicated	7096	15236	0.465739039117879
Ar	BUSCO	genes	ARIC00583	20105	45105	EOG093705VV:Duplicated	11487	25000	0.45948
Ar	BUSCO	genes	ARIC00583	51929	67045	EOG093705VV:Duplicated	7880	15116	0.52130193172797
Ar	BUSCO	genes	ARIC00021	309028	334028	EOG093705YA:Duplicated	12167	25000	0.48668
Ar	BUSCO	genes	ARIC00021	338230	363230	EOG093705YA:Duplicated	14207	25000	0.56828
Ar	BUSCO	genes	ARIC00091	0	24932	EOG093705YA:Duplicated	12863	24932	0.515923311407027
Ar	BUSCO	genes	ARIC00091	27954	52954	EOG093705YA:Duplicated	13846	25000	0.55384
Ar	BUSCO	genes	ARIC00693	17291	42291	EOG093705YE:Complete	12611	25000	0.50444
Ar	BUSCO	genes	ARIC00006	417852	442852	EOG093705Z6:Duplicated	7415	25000	0.2966
Ar	BUSCO	genes	ARIC00006	445976	470976	EOG093705Z6:Duplicated	15562	25000	0.62248
Ar	BUSCO	genes	ARIC00491	13369	38369	EOG093705Z6:Duplicated	16231	25000	0.64924
Ar	BUSCO	genes	ARIC00491	45052	70052	EOG093705Z6:Duplicated	9534	25000	0.38136
Ar	BUSCO	genes	ARIC00014	171303	196303	EOG0937060I:Duplicated	8145	25000	0.3258
Ar	BUSCO	genes	ARIC00014	203343	228343	EOG0937060I:Duplicated	11825	25000	0.473
Ar	BUSCO	genes	ARIC00278	123279	148279	EOG0937060I:Duplicated	8076	25000	0.32304
Ar	BUSCO	genes	ARIC00278	155447	174478	EOG0937060I:Duplicated	14652	19031	0.769901739267511
Ar	BUSCO	genes	ARIC00098	306213	331213	EOG0937066G:Duplicated	20305	25000	0.8122
Ar	BUSCO	genes	ARIC00098	337600	362600	EOG0937066G:Duplicated	10026	25000	0.40104
Ar	BUSCO	genes	ARIC00157	126943	151943	EOG0937066G:Duplicated	19355	25000	0.7742
Ar	BUSCO	genes	ARIC00157	96448	121448	EOG0937066G:Duplicated	15327	25000	0.61308
Ar	BUSCO	genes	ARIC00296	113443	138443	EOG0937066G:Duplicated	19326	25000	0.77304
Ar	BUSCO	genes	ARIC00296	143574	161890	EOG0937066G:Duplicated	9059	18316	0.494594889713911
Ar	BUSCO	genes	ARIC00001	1207127	1232127	EOG0937068H:Duplicated	13292	25000	0.53168
Ar	BUSCO	genes	ARIC00001	1236434	1261434	EOG0937068H:Duplicated	17562	25000	0.70248
Ar	BUSCO	genes	ARIC00149	105921	130921	EOG0937068H:Duplicated	14440	25000	0.5776
Ar	BUSCO	genes	ARIC00149	77203	102203	EOG0937068H:Duplicated	16720	25000	0.6688
Ar	BUSCO	genes	ARIC00002	1179299	1204299	EOG093706PM:Duplicated	12638	25000	0.50552
Ar	BUSCO	genes	ARIC00002	1211424	1236424	EOG093706PM:Duplicated	20562	25000	0.82248
Ar	BUSCO	genes	ARIC00094	205272	230272	EOG093706PM:Duplicated	10522	25000	0.42088
Ar	BUSCO	genes	ARIC00094	237373	262373	EOG093706PM:Duplicated	17612	25000	0.70448
Ar	BUSCO	genes	ARIC00201	131010	156010	EOG093706RN:Duplicated	13336	25000	0.53344
Ar	BUSCO	genes	ARIC00201	158980	183980	EOG093706RN:Duplicated	16601	25000	0.66404
Ar	BUSCO	genes	ARIC00462	58573	83573	EOG093706RN:Duplicated	17471	25000	0.69884
Ar	BUSCO	genes	ARIC00462	87798	93530	EOG093706RN:Duplicated	1730	5732	0.301814375436148
Ar	BUSCO	genes	ARIC00267	41369	66369	EOG093706X0:Duplicated	16465	25000	0.6586
Ar	BUSCO	genes	ARIC00267	71683	96683	EOG093706X0:Duplicated	11425	25000	0.457
Ar	BUSCO	genes	ARIC00366	21810	46810	EOG093706X0:Duplicated	14516	25000	0.58064
Ar	BUSCO	genes	ARIC00366	53370	78370	EOG093706X0:Duplicated	12105	25000	0.4842
Ar	BUSCO	genes	ARIC00064	195654	220654	EOG09370762:Duplicated	22102	25000	0.88408
Ar	BUSCO	genes	ARIC00064	223517	248517	EOG09370762:Duplicated	20657	25000	0.82628
Ar	BUSCO	genes	ARIC00146	179947	204947	EOG09370762:Duplicated	17910	25000	0.7164
Ar	BUSCO	genes	ARIC00146	211242	236242	EOG09370762:Duplicated	16623	25000	0.66492
Ar	BUSCO	genes	ARIC00255	35931	60931	EOG09370762:Duplicated	15229	25000	0.60916
Ar	BUSCO	genes	ARIC00255	65244	90244	EOG09370762:Duplicated	15646	25000	0.62584
Ar	BUSCO	genes	ARIC00023	118432	143432	EOG093707B7:Duplicated	12585	25000	0.5034
Ar	BUSCO	genes	ARIC00023	86762	111762	EOG093707B7:Duplicated	13665	25000	0.5466
Ar	BUSCO	genes	ARIC00216	37429	62429	EOG093707B7:Duplicated	16665	25000	0.6666
Ar	BUSCO	genes	ARIC00216	70133	95133	EOG093707B7:Duplicated	16446	25000	0.65784
Ar	BUSCO	genes	ARIC00084	127269	152269	EOG093707HK:Duplicated	13484	25000	0.53936
Ar	BUSCO	genes	ARIC00084	159579	184579	EOG093707HK:Duplicated	5983	25000	0.23932
Ar	BUSCO	genes	ARIC00117	192744	217744	EOG093707HK:Duplicated	18530	25000	0.7412
Ar	BUSCO	genes	ARIC00117	228430	253430	EOG093707HK:Duplicated	7721	25000	0.30884
Ar	BUSCO	genes	ARIC00092	242892	267892	EOG093707LO:Duplicated	1189	25000	0.04756
Ar	BUSCO	genes	ARIC00092	276925	301925	EOG093707LO:Duplicated	7778	25000	0.31112
Ar	BUSCO	genes	ARIC00137	257558	282558	EOG093707LO:Duplicated	18618	25000	0.74472
Ar	BUSCO	genes	ARIC00137	293715	318715	EOG093707LO:Duplicated	2285	25000	0.0914
Ar	BUSCO	genes	ARIC00038	232416	257416	EOG093707RF:Duplicated	13339	25000	0.53356
Ar	BUSCO	genes	ARIC00038	265019	290019	EOG093707RF:Duplicated	20676	25000	0.82704
Ar	BUSCO	genes	ARIC00124	149171	174171	EOG093707RF:Duplicated	13056	25000	0.52224
Ar	BUSCO	genes	ARIC00124	181026	206026	EOG093707RF:Duplicated	19830	25000	0.7932
Ar	BUSCO	genes	ARIC00120	105468	130468	EOG093707VN:Duplicated	10262	25000	0.41048
Ar	BUSCO	genes	ARIC00120	137444	162444	EOG093707VN:Duplicated	13326	25000	0.53304
Ar	BUSCO	genes	ARIC00253	114404	139404	EOG093707VN:Duplicated	12300	25000	0.492
Ar	BUSCO	genes	ARIC00253	148336	173336	EOG093707VN:Duplicated	17487	25000	0.69948
Ar	BUSCO	genes	ARIC00001	1252310	1277310	EOG093707VQ:Duplicated	16281	25000	0.65124
Ar	BUSCO	genes	ARIC00001	1281182	1306182	EOG093707VQ:Duplicated	18332	25000	0.73328
Ar	BUSCO	genes	ARIC00020	481553	506553	EOG093707VQ:Duplicated	15221	25000	0.60884
Ar	BUSCO	genes	ARIC00020	514637	539637	EOG093707VQ:Duplicated	9937	25000	0.39748
Ar	BUSCO	genes	ARIC00259	132249	157249	EOG093707VQ:Duplicated	14385	25000	0.5754
Ar	BUSCO	genes	ARIC00259	165297	187585	EOG093707VQ:Duplicated	9132	22288	0.409727207465901
Ar	BUSCO	genes	ARIC00629	35911	59913	EOG0937084T:Complete	13897	24002	0.578993417215232
Ar	BUSCO	genes	ARIC00629	4797	29797	EOG0937084T:Complete	8516	25000	0.34064
Ar	BUSCO	genes	ARIC00071	173362	198362	EOG0937085E:Duplicated	12300	25000	0.492
Ar	BUSCO	genes	ARIC00071	201436	226436	EOG0937085E:Duplicated	7271	25000	0.29084
Ar	BUSCO	genes	ARIC00090	163232	188232	EOG0937085E:Duplicated	13585	25000	0.5434
Ar	BUSCO	genes	ARIC00090	194234	219234	EOG0937085E:Duplicated	11572	25000	0.46288
Ar	BUSCO	genes	ARIC00218	166052	191052	EOG093708IM:Duplicated	18875	25000	0.755
Ar	BUSCO	genes	ARIC00218	195408	220408	EOG093708IM:Duplicated	10469	25000	0.41876
Ar	BUSCO	genes	ARIC00406	59717	84717	EOG093708IM:Duplicated	16511	25000	0.66044
Ar	BUSCO	genes	ARIC00406	88977	112793	EOG093708IM:Duplicated	12117	23816	0.508775613033255
Ar	BUSCO	genes	ARIC00104	0	5379	EOG093708OP:Duplicated	406	5379	0.0754787135155233
Ar	BUSCO	genes	ARIC00104	11578	36578	EOG093708OP:Duplicated	13510	25000	0.5404
Ar	BUSCO	genes	ARIC00398	27619	52619	EOG093708OP:Duplicated	5868	25000	0.23472
Ar	BUSCO	genes	ARIC00398	59438	84438	EOG093708OP:Duplicated	13320	25000	0.5328
Ar	BUSCO	genes	ARIC00164	0	7531	EOG093708TP:Complete	6189	7531	0.821803213384677
Ar	BUSCO	genes	ARIC00164	15519	40519	EOG093708TP:Complete	17737	25000	0.70948
Ar	BUSCO	genes	ARIC00128	141345	166345	EOG0937091Y:Duplicated	356	25000	0.01424
Ar	BUSCO	genes	ARIC00128	170905	195905	EOG0937091Y:Duplicated	11439	25000	0.45756
Ar	BUSCO	genes	ARIC00308	102053	127053	EOG0937091Y:Duplicated	1360	25000	0.0544
Ar	BUSCO	genes	ARIC00308	129787	154035	EOG0937091Y:Duplicated	13873	24248	0.572129660178159
Ar	BUSCO	genes	ARIC00013	489301	514301	EOG0937092T:Complete	14723	25000	0.58892
Ar	BUSCO	genes	ARIC00013	520364	545364	EOG0937092T:Complete	18133	25000	0.72532
Ar	BUSCO	genes	ARIC00042	426442	451442	EOG0937092W:Duplicated	16971	25000	0.67884
Ar	BUSCO	genes	ARIC00042	456870	481870	EOG0937092W:Duplicated	18546	25000	0.74184
Ar	BUSCO	genes	ARIC00295	120086	145086	EOG0937092W:Duplicated	14479	25000	0.57916
Ar	BUSCO	genes	ARIC00295	89669	114669	EOG0937092W:Duplicated	18120	25000	0.7248
Ar	BUSCO	genes	ARIC00056	369650	394650	EOG093709BZ:Duplicated	11848	25000	0.47392
Ar	BUSCO	genes	ARIC00056	401695	426695	EOG093709BZ:Duplicated	16042	25000	0.64168
Ar	BUSCO	genes	ARIC00081	335478	360478	EOG093709BZ:Duplicated	11587	25000	0.46348
Ar	BUSCO	genes	ARIC00081	367507	392507	EOG093709BZ:Duplicated	15994	25000	0.63976
Ar	BUSCO	genes	ARIC00013	241707	266707	EOG093709HP:Duplicated	17352	25000	0.69408
Ar	BUSCO	genes	ARIC00013	270527	295527	EOG093709HP:Duplicated	17129	25000	0.68516
Ar	BUSCO	genes	ARIC00048	233733	258733	EOG093709HP:Duplicated	17012	25000	0.68048
Ar	BUSCO	genes	ARIC00048	262470	287470	EOG093709HP:Duplicated	19126	25000	0.76504
Ar	BUSCO	genes	ARIC00099	0	17896	EOG093709JG:Duplicated	8680	17896	0.485024586499776
Ar	BUSCO	genes	ARIC00099	22077	47077	EOG093709JG:Duplicated	18553	25000	0.74212
Ar	BUSCO	genes	ARIC00182	37430	62430	EOG093709JG:Duplicated	17224	25000	0.68896
Ar	BUSCO	genes	ARIC00182	65360	90360	EOG093709JG:Duplicated	13615	25000	0.5446
Ar	BUSCO	genes	ARIC00197	161051	186051	EOG09370A22:Duplicated	15090	25000	0.6036
Ar	BUSCO	genes	ARIC00197	197615	222615	EOG09370A22:Duplicated	14093	25000	0.56372
Ar	BUSCO	genes	ARIC00288	134119	159119	EOG09370A22:Duplicated	13893	25000	0.55572
Ar	BUSCO	genes	ARIC00288	97555	122555	EOG09370A22:Duplicated	15761	25000	0.63044
Ar	BUSCO	genes	ARIC00024	515270	540270	EOG09370ADO:Duplicated	15588	25000	0.62352
Ar	BUSCO	genes	ARIC00024	543997	568997	EOG09370ADO:Duplicated	15910	25000	0.6364
Ar	BUSCO	genes	ARIC00070	21984	46984	EOG09370ADO:Duplicated	14982	25000	0.59928
Ar	BUSCO	genes	ARIC00070	51448	76448	EOG09370ADO:Duplicated	15364	25000	0.61456
Ar	BUSCO	genes	ARIC00190	153657	178657	EOG09370ADO:Duplicated	13193	25000	0.52772
Ar	BUSCO	genes	ARIC00190	183531	208531	EOG09370ADO:Duplicated	8756	25000	0.35024
Ar	BUSCO	genes	ARIC00042	348785	373785	EOG09370AI8:Duplicated	16596	25000	0.66384
Ar	BUSCO	genes	ARIC00042	383011	408011	EOG09370AI8:Duplicated	7476	25000	0.29904
Ar	BUSCO	genes	ARIC00245	137772	162772	EOG09370AI8:Duplicated	17191	25000	0.68764
Ar	BUSCO	genes	ARIC00245	173400	198400	EOG09370AI8:Duplicated	7466	25000	0.29864
Ar	BUSCO	genes	ARIC00001	920450	945450	EOG09370AJP:Duplicated	10264	25000	0.41056
Ar	BUSCO	genes	ARIC00001	948557	973557	EOG09370AJP:Duplicated	9140	25000	0.3656
Ar	BUSCO	genes	ARIC00087	139219	164219	EOG09370AJP:Duplicated	18174	25000	0.72696
Ar	BUSCO	genes	ARIC00087	170303	195303	EOG09370AJP:Duplicated	9603	25000	0.38412
Ar	BUSCO	genes	ARIC00415	58266	83266	EOG09370AJP:Duplicated	8287	25000	0.33148
Ar	BUSCO	genes	ARIC00415	88120	111226	EOG09370AJP:Duplicated	8590	23106	0.371764909547304
Ar	BUSCO	genes	ARIC00043	132158	157158	EOG09370AL3:Duplicated	2371	25000	0.09484
Ar	BUSCO	genes	ARIC00043	160669	185669	EOG09370AL3:Duplicated	12806	25000	0.51224
Ar	BUSCO	genes	ARIC00072	275683	300683	EOG09370AL3:Duplicated	10597	25000	0.42388
Ar	BUSCO	genes	ARIC00072	304102	329102	EOG09370AL3:Duplicated	2359	25000	0.09436
Ar	BUSCO	genes	ARIC00740	35927	46689	EOG09370AL3:Duplicated	7971	10762	0.740661587065601
Ar	BUSCO	genes	ARIC00740	8797	33797	EOG09370AL3:Duplicated	15105	25000	0.6042
Ar	BUSCO	genes	ARIC00491	0	14907	EOG09370ARO:Fragmented	5553	14907	0.372509559267458
Ar	BUSCO	genes	ARIC00491	21981	46981	EOG09370ARO:Fragmented	20496	25000	0.81984
Ar	BUSCO	genes	ARIC00033	125625	150625	EOG09370AS9:Duplicated	13907	25000	0.55628
Ar	BUSCO	genes	ARIC00033	155800	180800	EOG09370AS9:Duplicated	13145	25000	0.5258
