SPECIES	TYPE	FEATURE	SCAFFOLD	START	END	GID	SUM	WINDOW	PROP
Ar	BUSCO	telo	ARIC00274	120856	145856	EOG093702AT:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00274	86574	111574	EOG093702AT:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00197	183585	208585	EOG093702DP:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00197	211841	236841	EOG093702DP:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00288	119261	144261	EOG093702DP:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00288	148438	167053	EOG093702DP:Duplicated	18	18615	0.00096696212731668
Ar	BUSCO	telo	ARIC00004	800687	825687	EOG093702MJ:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00004	835199	860199	EOG093702MJ:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00029	322136	347136	EOG093702MJ:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00029	356680	381680	EOG093702MJ:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00024	223270	248270	EOG093702PE:Duplicated	66	25000	0.00264
Ar	BUSCO	telo	ARIC00024	263217	288217	EOG093702PE:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00062	225026	250026	EOG093702PE:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00062	255934	280934	EOG093702PE:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00057	438167	463167	EOG0937033T:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00057	470759	495759	EOG0937033T:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00088	373985	398985	EOG0937033T:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00088	407306	432306	EOG0937033T:Duplicated	60	25000	0.0024
Ar	BUSCO	telo	ARIC00108	12676	37676	EOG0937033T:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00108	43411	68411	EOG0937033T:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00064	399557	424557	EOG0937036L:Complete	48	25000	0.00192
Ar	BUSCO	telo	ARIC00064	432253	457253	EOG0937036L:Complete	48	25000	0.00192
Ar	BUSCO	telo	ARIC00007	685876	710876	EOG093703C8:Complete	48	25000	0.00192
Ar	BUSCO	telo	ARIC00007	719496	744496	EOG093703C8:Complete	54	25000	0.00216
Ar	BUSCO	telo	ARIC00433	0	11477	EOG093703DY:Complete	6	11477	0.000522784699834452
Ar	BUSCO	telo	ARIC00433	16443	41443	EOG093703DY:Complete	48	25000	0.00192
Ar	BUSCO	telo	ARIC00024	55875	80875	EOG093703N5:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00024	82739	107739	EOG093703N5:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00062	54273	79273	EOG093703N5:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00062	81137	106137	EOG093703N5:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00107	108003	133003	EOG093703W1:Fragmented	36	25000	0.00144
Ar	BUSCO	telo	ARIC00107	141702	166702	EOG093703W1:Fragmented	30	25000	0.0012
Ar	BUSCO	telo	ARIC00453	0	14320	EOG093703WD:Complete	24	14320	0.00167597765363128
Ar	BUSCO	telo	ARIC00453	17471	42471	EOG093703WD:Complete	72	25000	0.00288
Ar	BUSCO	telo	ARIC00058	16849	41849	EOG093703YA:Duplicated	54	25000	0.00216
Ar	BUSCO	telo	ARIC00058	48908	73908	EOG093703YA:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00154	108831	133831	EOG093703YA:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00154	77636	102636	EOG093703YA:Duplicated	66	25000	0.00264
Ar	BUSCO	telo	ARIC00379	59115	84115	EOG093703YA:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00379	90359	115359	EOG093703YA:Duplicated	66	25000	0.00264
Ar	BUSCO	telo	ARIC00048	320790	345790	EOG0937049Y:Complete	48	25000	0.00192
Ar	BUSCO	telo	ARIC00048	352994	377994	EOG0937049Y:Complete	42	25000	0.00168
Ar	BUSCO	telo	ARIC00017	333111	358111	EOG093704GD:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00017	360559	385559	EOG093704GD:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00050	276332	301332	EOG093704GD:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00050	303732	328732	EOG093704GD:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00001	848817	873817	EOG093704HC:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00001	882251	907251	EOG093704HC:Duplicated	54	25000	0.00216
Ar	BUSCO	telo	ARIC00031	589954	614954	EOG093704HC:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00031	624888	649888	EOG093704HC:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00221	131358	156358	EOG093704HC:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00221	164777	189777	EOG093704HC:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00057	189175	214175	EOG093704J7:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00057	221165	246165	EOG093704J7:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00088	126057	151057	EOG093704J7:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00088	156217	181217	EOG093704J7:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00035	508996	533996	EOG093704Q0:Complete	78	25000	0.00312
Ar	BUSCO	telo	ARIC00035	537840	562840	EOG093704Q0:Complete	24	25000	0.00096
Ar	BUSCO	telo	ARIC00021	37764	62764	EOG093704UY:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00021	70558	95558	EOG093704UY:Duplicated	54	25000	0.00216
Ar	BUSCO	telo	ARIC00156	179858	204858	EOG093704UY:Duplicated	72	25000	0.00288
Ar	BUSCO	telo	ARIC00156	207682	232682	EOG093704UY:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00084	320053	345053	EOG0937050C:Complete	36	25000	0.00144
Ar	BUSCO	telo	ARIC00084	349567	374567	EOG0937050C:Complete	30	25000	0.0012
Ar	BUSCO	telo	ARIC00026	406899	431899	EOG093705DM:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00026	435268	460268	EOG093705DM:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00089	386696	411696	EOG093705DM:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00089	416490	440314	EOG093705DM:Duplicated	6	23824	0.000251846877098724
Ar	BUSCO	telo	ARIC00234	118709	143709	EOG093705DM:Duplicated	6	25000	0.00024
Ar	BUSCO	telo	ARIC00234	88770	113770	EOG093705DM:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00458	6025	31025	EOG093705E5:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00620	5795	30795	EOG093705E5:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00056	31899	56899	EOG093705EY:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00056	63688	88688	EOG093705EY:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00081	0	21338	EOG093705EY:Duplicated	24	21338	0.00112475396007123
Ar	BUSCO	telo	ARIC00081	27297	52297	EOG093705EY:Duplicated	60	25000	0.0024
Ar	BUSCO	telo	ARIC00068	106504	131504	EOG093705KN:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00068	135227	160227	EOG093705KN:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00093	178493	203493	EOG093705KN:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00093	211194	236194	EOG093705KN:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00209	108580	133580	EOG093705U4:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00209	79366	104366	EOG093705U4:Duplicated	54	25000	0.00216
Ar	BUSCO	telo	ARIC00298	17162	42162	EOG093705U4:Duplicated	60	25000	0.0024
Ar	BUSCO	telo	ARIC00298	51806	76806	EOG093705U4:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00393	14555	39555	EOG093705U4:Duplicated	72	25000	0.00288
Ar	BUSCO	telo	ARIC00393	49609	74609	EOG093705U4:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00187	210391	235391	EOG093705VV:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00187	242241	257477	EOG093705VV:Duplicated	18	15236	0.00118141244421108
Ar	BUSCO	telo	ARIC00583	20105	45105	EOG093705VV:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00583	51929	67045	EOG093705VV:Duplicated	18	15116	0.00119079121460704
Ar	BUSCO	telo	ARIC00021	309028	334028	EOG093705YA:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00021	338230	363230	EOG093705YA:Duplicated	72	25000	0.00288
Ar	BUSCO	telo	ARIC00091	0	24932	EOG093705YA:Duplicated	42	24932	0.00168458206321194
Ar	BUSCO	telo	ARIC00091	27954	52954	EOG093705YA:Duplicated	54	25000	0.00216
Ar	BUSCO	telo	ARIC00693	17291	42291	EOG093705YE:Complete	42	25000	0.00168
Ar	BUSCO	telo	ARIC00006	417852	442852	EOG093705Z6:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00006	445976	470976	EOG093705Z6:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00491	13369	38369	EOG093705Z6:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00491	45052	70052	EOG093705Z6:Duplicated	66	25000	0.00264
Ar	BUSCO	telo	ARIC00014	171303	196303	EOG0937060I:Duplicated	72	25000	0.00288
Ar	BUSCO	telo	ARIC00014	203343	228343	EOG0937060I:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00278	123279	148279	EOG0937060I:Duplicated	72	25000	0.00288
Ar	BUSCO	telo	ARIC00278	155447	174478	EOG0937060I:Duplicated	30	19031	0.00157637538752562
Ar	BUSCO	telo	ARIC00098	306213	331213	EOG0937066G:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00098	337600	362600	EOG0937066G:Duplicated	144	25000	0.00576
Ar	BUSCO	telo	ARIC00157	126943	151943	EOG0937066G:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00157	96448	121448	EOG0937066G:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00296	113443	138443	EOG0937066G:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00296	143574	161890	EOG0937066G:Duplicated	48	18316	0.00262065953264905
Ar	BUSCO	telo	ARIC00001	1207127	1232127	EOG0937068H:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00001	1236434	1261434	EOG0937068H:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00149	105921	130921	EOG0937068H:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00149	77203	102203	EOG0937068H:Duplicated	54	25000	0.00216
Ar	BUSCO	telo	ARIC00002	1179299	1204299	EOG093706PM:Duplicated	6	25000	0.00024
Ar	BUSCO	telo	ARIC00002	1211424	1236424	EOG093706PM:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00094	205272	230272	EOG093706PM:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00094	237373	262373	EOG093706PM:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00201	131010	156010	EOG093706RN:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00201	158980	183980	EOG093706RN:Duplicated	66	25000	0.00264
Ar	BUSCO	telo	ARIC00462	58573	83573	EOG093706RN:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00462	87798	93530	EOG093706RN:Duplicated	18	5732	0.00314026517794836
Ar	BUSCO	telo	ARIC00267	41369	66369	EOG093706X0:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00267	71683	96683	EOG093706X0:Duplicated	6	25000	0.00024
Ar	BUSCO	telo	ARIC00366	21810	46810	EOG093706X0:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00366	53370	78370	EOG093706X0:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00064	195654	220654	EOG09370762:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00064	223517	248517	EOG09370762:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00146	179947	204947	EOG09370762:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00146	211242	236242	EOG09370762:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00255	35931	60931	EOG09370762:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00255	65244	90244	EOG09370762:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00023	118432	143432	EOG093707B7:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00023	86762	111762	EOG093707B7:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00216	37429	62429	EOG093707B7:Duplicated	60	25000	0.0024
Ar	BUSCO	telo	ARIC00216	70133	95133	EOG093707B7:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00084	127269	152269	EOG093707HK:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00084	159579	184579	EOG093707HK:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00117	192744	217744	EOG093707HK:Duplicated	6	25000	0.00024
Ar	BUSCO	telo	ARIC00117	228430	253430	EOG093707HK:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00092	242892	267892	EOG093707LO:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00092	276925	301925	EOG093707LO:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00137	257558	282558	EOG093707LO:Duplicated	54	25000	0.00216
Ar	BUSCO	telo	ARIC00137	293715	318715	EOG093707LO:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00038	232416	257416	EOG093707RF:Duplicated	6	25000	0.00024
Ar	BUSCO	telo	ARIC00038	265019	290019	EOG093707RF:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00124	149171	174171	EOG093707RF:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00124	181026	206026	EOG093707RF:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00120	105468	130468	EOG093707VN:Duplicated	108	25000	0.00432
Ar	BUSCO	telo	ARIC00120	137444	162444	EOG093707VN:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00253	114404	139404	EOG093707VN:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00253	148336	173336	EOG093707VN:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00001	1252310	1277310	EOG093707VQ:Duplicated	60	25000	0.0024
Ar	BUSCO	telo	ARIC00001	1281182	1306182	EOG093707VQ:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00020	481553	506553	EOG093707VQ:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00020	514637	539637	EOG093707VQ:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00259	132249	157249	EOG093707VQ:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00259	165297	187585	EOG093707VQ:Duplicated	36	22288	0.00161521895190237
Ar	BUSCO	telo	ARIC00629	35911	59913	EOG0937084T:Complete	42	24002	0.00174985417881843
Ar	BUSCO	telo	ARIC00629	4797	29797	EOG0937084T:Complete	36	25000	0.00144
Ar	BUSCO	telo	ARIC00071	173362	198362	EOG0937085E:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00071	201436	226436	EOG0937085E:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00090	163232	188232	EOG0937085E:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00090	194234	219234	EOG0937085E:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00218	166052	191052	EOG093708IM:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00218	195408	220408	EOG093708IM:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00406	59717	84717	EOG093708IM:Duplicated	60	25000	0.0024
Ar	BUSCO	telo	ARIC00406	88977	112793	EOG093708IM:Duplicated	12	23816	0.000503862949277796
Ar	BUSCO	telo	ARIC00104	0	5379	EOG093708OP:Duplicated	12	5379	0.00223089793641941
Ar	BUSCO	telo	ARIC00104	11578	36578	EOG093708OP:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00398	27619	52619	EOG093708OP:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00398	59438	84438	EOG093708OP:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00164	0	7531	EOG093708TP:Complete	0	7531	0
Ar	BUSCO	telo	ARIC00164	15519	40519	EOG093708TP:Complete	12	25000	0.00048
Ar	BUSCO	telo	ARIC00308	102053	127053	EOG0937091Y:Duplicated	0	25000	0
Ar	BUSCO	telo	ARIC00128	141345	166345	EOG0937091Y:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00128	170905	195905	EOG0937091Y:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00308	129787	154035	EOG0937091Y:Duplicated	18	24248	0.000742329264269218
Ar	BUSCO	telo	ARIC00013	489301	514301	EOG0937092T:Complete	24	25000	0.00096
Ar	BUSCO	telo	ARIC00013	520364	545364	EOG0937092T:Complete	48	25000	0.00192
Ar	BUSCO	telo	ARIC00042	426442	451442	EOG0937092W:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00042	456870	481870	EOG0937092W:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00295	120086	145086	EOG0937092W:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00295	89669	114669	EOG0937092W:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00056	369650	394650	EOG093709BZ:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00056	401695	426695	EOG093709BZ:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00081	335478	360478	EOG093709BZ:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00081	367507	392507	EOG093709BZ:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00013	241707	266707	EOG093709HP:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00013	270527	295527	EOG093709HP:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00048	233733	258733	EOG093709HP:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00048	262470	287470	EOG093709HP:Duplicated	60	25000	0.0024
Ar	BUSCO	telo	ARIC00182	65360	90360	EOG093709JG:Duplicated	0	25000	0
Ar	BUSCO	telo	ARIC00099	0	17896	EOG093709JG:Duplicated	42	17896	0.00234689316048279
Ar	BUSCO	telo	ARIC00099	22077	47077	EOG093709JG:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00182	37430	62430	EOG093709JG:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00197	161051	186051	EOG09370A22:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00197	197615	222615	EOG09370A22:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00288	134119	159119	EOG09370A22:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00288	97555	122555	EOG09370A22:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00024	515270	540270	EOG09370ADO:Duplicated	72	25000	0.00288
Ar	BUSCO	telo	ARIC00024	543997	568997	EOG09370ADO:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00070	21984	46984	EOG09370ADO:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00070	51448	76448	EOG09370ADO:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00190	153657	178657	EOG09370ADO:Duplicated	6	25000	0.00024
Ar	BUSCO	telo	ARIC00190	183531	208531	EOG09370ADO:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00042	348785	373785	EOG09370AI8:Duplicated	54	25000	0.00216
Ar	BUSCO	telo	ARIC00042	383011	408011	EOG09370AI8:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00245	137772	162772	EOG09370AI8:Duplicated	60	25000	0.0024
Ar	BUSCO	telo	ARIC00245	173400	198400	EOG09370AI8:Duplicated	42	25000	0.00168
Ar	BUSCO	telo	ARIC00001	920450	945450	EOG09370AJP:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00001	948557	973557	EOG09370AJP:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00087	139219	164219	EOG09370AJP:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00087	170303	195303	EOG09370AJP:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00415	58266	83266	EOG09370AJP:Duplicated	60	25000	0.0024
Ar	BUSCO	telo	ARIC00415	88120	111226	EOG09370AJP:Duplicated	36	23106	0.00155803687353934
Ar	BUSCO	telo	ARIC00740	35927	46689	EOG09370AL3:Duplicated	0	10762	0
Ar	BUSCO	telo	ARIC00043	132158	157158	EOG09370AL3:Duplicated	24	25000	0.00096
Ar	BUSCO	telo	ARIC00043	160669	185669	EOG09370AL3:Duplicated	36	25000	0.00144
Ar	BUSCO	telo	ARIC00072	275683	300683	EOG09370AL3:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00072	304102	329102	EOG09370AL3:Duplicated	18	25000	0.00072
Ar	BUSCO	telo	ARIC00740	8797	33797	EOG09370AL3:Duplicated	48	25000	0.00192
Ar	BUSCO	telo	ARIC00491	0	14907	EOG09370ARO:Fragmented	0	14907	0
Ar	BUSCO	telo	ARIC00491	21981	46981	EOG09370ARO:Fragmented	24	25000	0.00096
Ar	BUSCO	telo	ARIC00033	125625	150625	EOG09370AS9:Duplicated	72	25000	0.00288
Ar	BUSCO	telo	ARIC00033	155800	180800	EOG09370AS9:Duplicated	66	25000	0.00264
Ar	BUSCO	telo	ARIC00037	256873	281873	EOG09370AS9:Duplicated	12	25000	0.00048
Ar	BUSCO	telo	ARIC00037	288174	313174	EOG09370AS9:Duplicated	102	25000	0.00408
Ar	BUSCO	telo	ARIC00134	209458	234458	EOG09370AV1:Duplicated	30	25000	0.0012
Ar	BUSCO	telo	ARIC00134	238431	263431	EOG09370AV1:Duplicated	66	25000	0.00264
Ar	BUSCO	telo	ARIC00180	16018	41018	EOG09370AV1:Duplicated	36	25000	0.00144
